station_complex_id,station_complex_name,avg_annual_ridership,log_avg_ridership,is_ibx,subway_trips_per_hour_am_peak,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,log_bus_routes_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,log_min_line_anchor_travel_time,travel_time_missing_flag,poverty_latest,poverty_slope,pop_latest,pop_slope,poverty_imputed_flag,poverty_missing_flag,population_missing_flag,poverty_imputed_nearest_flag,poverty_imputed_line_flag,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,poverty_source_nearest_gtfs,poverty_source_observed,travel_time_source_nearest_station_complex_id,travel_time_source_observed_gtfs
280,Jamaica-Van Wyck (E),3365.09688,8.121509156,0,39.33,0.666666222,8.347827346,10.4499602,2.053352087,0.693147181,1.948626826,3.761200116,30.5,30.5,1,3.449987546,0,15.33826721,-0.484979719,2223.052332,100.5111824,0,0,0,0,0,0,0,1,0,0,1,0,1
282,21 St (G),1319.085847,7.185452049,0,36,0.49999975,9.080231687,9.928424038,2.105075863,2.63905733,1.570130175,2.772588722,1,1,1,0.693147181,0,10.64634268,1.701167713,2447.361959,206.2523833,0,0,0,0,0,0,0,1,0,0,1,0,1
3,"30 Av (N,W)",10034.60002,9.213894053,0,46,0.666666222,8.559486104,10.93510497,1.800589606,2.302585093,1.913093639,2.48490665,20,20.12,2,3.044522438,0,7.064518836,-1.125960034,4286.099278,16.15345618,0,0,0,0,0,0,0,1,0,0,1,0,1
4,"Broadway (N,W)",9029.28447,9.108339149,0,46,0.666666222,8.575650761,10.94681614,1.803719209,2.63905733,1.94276322,2.564949357,18,18.25,2,2.944438979,0,7.930452665,-0.713282239,5338.977141,89.97694834,0,0,0,0,0,0,0,1,0,0,1,0,1
447,Flushing-Main St (7),44700.40627,10.70776024,0,77,0.999999,10.85605235,10.94549422,2.124716468,3.135494216,3.051631212,3.17805383,34.75,35.38,2,3.576550269,0,22.79084993,-1.137294013,2718.781785,200.9420214,0,0,0,0,0,0,0,1,0,0,1,0,1
448,Mets-Willets Point (7),4962.468795,8.509860129,0,86.33,1.999996,7.618251098,8.387539983,1.361423293,0,2.261926338,2.079441542,31.5,32.25,2,3.481240089,0,0,-1.137294013,0,-0.153426013,0,0,0,0,0,0,0,1,0,0,1,0,1
449,111 St (7),6383.826258,8.761679557,0,76,0.999999,8.209308412,10.77741343,1.964438464,1.609437912,2.428137094,2.708050201,30.5,30.5,1,3.449987546,0,20.45999956,1.934382964,5486.665631,-57.79287638,0,0,0,0,0,0,0,1,0,0,1,0,1
450,103 St-Corona Plaza (7),19936.47756,9.900356534,0,76.67,0.999999,8.243808424,11.29626088,1.566248257,1.386294361,2.430476933,2.63905733,29,29,1,3.401197382,0,20.59993644,1.174283239,5681.697854,-249.6854205,0,0,0,0,0,0,0,1,0,0,1,0,1
451,Junction Blvd (7),19820.26203,9.894510481,0,88.33,1.999996,8.358900612,11.41981187,1.73139728,1.098612289,2.34824253,2.772588722,26,26.75,2,3.295836866,0,19.94864446,-0.283723121,5571.250072,524.3211485,0,0,0,0,0,0,0,1,0,0,1,0,1
452,90 St-Elmhurst Av (7),14200.0257,9.561069473,0,76,0.999999,8.494333897,11.5183905,1.764459101,1.609437912,2.238011696,2.833213344,26,26,1,3.295836866,0,17.46247552,-0.726141604,8071.375148,812.1617991,0,0,0,0,0,0,0,1,0,0,1,0,1
453,82 St-Jackson Hts (7),7726.683478,8.952564417,0,77.33,0.999999,8.40178234,11.49869469,1.731713194,2.302585093,2.153344099,2.708050201,24.5,24.5,1,3.238678452,0,15.53975569,-0.403530866,8329.013984,4.239067602,0,0,0,0,0,0,0,1,0,0,1,0,1
455,69 St (7),4392.923863,8.387977925,0,44.67,0.666666222,8.142063283,10.96164236,1.957986085,2.564949357,2.247906682,2.48490665,,,,0,1,12.77596704,-1.16486988,4140.930984,-96.95108836,0,0,0,0,0,0,0,1,0,0,1,0,1
456,61 St-Woodside (7),12963.56271,9.469974969,0,89,1.999996,8.770128528,10.81116126,2.117601421,2.302585093,2.095345242,2.772588722,20.5,20.5,2,3.068052935,0,6.679901491,-1.203692368,4992.702537,33.11887959,0,0,0,0,0,0,0,1,0,0,1,0,1
457,52 St (7),4700.237179,8.455580983,0,44.67,0.666666222,8.413387023,10.80507066,2.073600445,1.945910149,1.95198013,2.63905733,,,,0,1,14.83056854,-0.077576484,5409.585617,89.89198974,0,0,0,0,0,0,0,1,0,0,1,0,1
458,46 St-Bliss St (7),9244.58545,9.131901468,0,88.67,1.333331556,8.715388097,10.95380206,2.048142069,1.945910149,1.96468606,2.63905733,17.5,17.5,2,2.917770732,0,16.19747409,0.104991731,4914.081198,41.81503403,0,0,0,0,0,0,0,1,0,0,1,0,1
459,40 St-Lowery St (7),7224.420295,8.885360684,0,88.67,0.999999,8.931816237,10.67190453,2.011501716,2.079441542,1.916283426,2.397895273,16.5,16.5,2,2.862200881,0,9.825422383,-0.74332671,5527.02193,-15.57974514,0,0,0,0,0,0,0,1,0,0,1,0,1
460,33 St-Rawson St (7),6482.170174,8.776964894,0,89.33,1.999996,9.363576348,9.71383922,1.915808495,2.397895273,1.882164227,2.564949357,15,15,2,2.772588722,0,98.67594319,16.19887729,35.28190619,6.535863952,0,0,0,0,0,0,0,1,0,0,1,0,1
461,"Queensboro Plaza (7,N,W)",10573.88238,9.266236881,0,45.33,0.666666222,9.011401509,9.931783422,2.061518674,2.63905733,1.959971152,2.708050201,12,12.25,4,2.564949357,0,11.31433164,0.504859968,4198.197746,464.8243557,0,0,0,0,0,0,0,1,0,0,1,0,1
463,Hunters Point Av (7),4007.243166,8.296108311,0,89,1.999996,9.129672469,9.611864391,1.955123616,2.48490665,1.628163937,2.772588722,9,9,2,2.302585093,0,12.57684192,0.380469561,1483.725485,135.0682781,0,0,0,0,0,0,0,1,0,0,1,0,1
464,Vernon Blvd-Jackson Av (7),12553.25568,9.437814985,0,88.67,1.999996,8.772610303,10.04390146,2.145814929,2.197224577,1.575603767,2.772588722,8,8,2,2.197224577,0,6.086536841,0.838942076,2655.517964,171.0626862,0,0,0,0,0,0,0,1,0,0,1,0,1
5,"36 Av (N,W)",4828.133104,8.482422249,0,46,0.666666222,8.829811749,10.46820459,2.15659135,2.63905733,2.048742419,2.708050201,16.5,16.5,2,2.862200881,0,10.96883652,-1.155442595,3833.454838,26.73139434,0,0,0,0,0,0,0,1,0,0,1,0,1
6,"39 Av-Dutch Kills (N,W)",2725.287978,7.910696248,0,46.33,0.666666222,8.948066103,9.876013576,1.897103644,2.079441542,2.053758305,2.708050201,15,15.25,2,2.772588722,0,16.61539989,-0.276294748,1484.91708,48.24943686,0,0,0,0,0,0,0,1,0,0,1,0,1
80,"121 St (J,Z)",1662.917997,7.41693034,0,34.33,0.666666222,8.592486175,10.39620012,1.829885009,1.945910149,1.90925751,2.48490665,41,43,2,3.737669618,0,10.34983158,-0.520021061,2348.286875,-16.71614318,0,0,0,0,0,0,0,1,0,0,1,0,1
81,111 St (J),1650.770924,7.409603279,0,35,0.666666222,8.187021067,10.4400394,1.669143891,2.079441542,1.821425681,2.708050201,41.5,41.5,1,3.749504076,0,8.363926433,-0.789575904,2244.116212,10.04472493,0,0,0,0,0,0,0,1,0,0,1,0,1
82,"104 St (J,Z)",2115.426282,7.657484229,0,34.33,0.999999,8.065893547,10.46826144,1.561502245,1.791759469,1.714626417,2.708050201,38,39.75,2,3.663561646,0,12.79106982,0.002645611,2642.282639,3.448736079,0,0,0,0,0,0,0,1,0,0,1,0,1
83,"Woodhaven Blvd (J,Z)",1969.657837,7.586122694,0,36,0.666666222,7.972810784,10.52080605,1.548902568,1.386294361,1.60084219,2.48490665,36.5,37.62,2,3.624340933,0,11.63372553,-0.217376048,3044.797235,27.90908312,0,0,0,0,0,0,0,1,0,0,1,0,1
84,85 St-Forest Pkwy (J),2705.137881,7.903277761,0,34.67,0.666666222,6.971668605,10.55223865,1.303033606,0.693147181,1.607345257,2.564949357,36.75,36.75,1,3.630985476,0,7.012759521,-0.67523344,4028.848021,-3.148088015,0,0,0,0,0,0,0,1,0,0,1,0,1
85,"75 St-Elderts Ln (J,Z)",1501.979802,7.315204951,0,34.33,0.666666222,6.805722553,10.43737519,1.416978559,0.693147181,1.483685955,2.302585093,33.5,35,2,3.540959324,0,13.25817235,-0.478531705,3214.516105,-23.60431067,0,0,0,0,0,0,0,1,0,0,1,0,1
108,Middle Village-Metropolitan Av (M),2986.81882,8.002298908,0,36.33,0.666666222,7.483806688,9.631547587,1.782185556,1.386294361,1.735067343,2.564949357,38.5,38.5,1,3.676300672,0,11.6,-0.528772849,388.3348366,-3.11154321,0,0,0,0,0,0,0,1,0,0,1,0,1
109,Fresh Pond Rd (M),4201.165336,8.343355228,0,36,0.666666222,8.320691571,10.67102302,1.722512173,2.397895273,2.022494882,2.890371758,36,36,1,3.610917913,0,8.702860009,-0.858935665,3456.232372,9.213232447,0,0,0,0,0,0,0,1,0,0,1,0,1
110,Forest Av (M),3251.764937,8.087260664,0,36,0.666666222,8.308938253,11.08229638,1.480769351,2.772588722,2.071829073,2.944438979,34,34,1,3.555348061,0,16.21704574,-0.61839447,4963.21327,-25.49379574,0,0,0,0,0,0,0,1,0,0,1,0,1
111,Seneca Av (M),2105.812893,7.652931607,0,36.33,0.666666222,8.062432792,11.1507497,1.692141624,2.63905733,2.140707744,2.890371758,32.5,32.5,1,3.511545439,0,10.53145253,-1.567963764,7052.324733,25.74588197,0,0,0,0,0,0,0,1,0,0,1,0,1
201,"Beach 98 St (A,S)",308.2864054,5.734267726,0,22.33,0.333333222,7.100027167,9.390325869,2.169569749,0.693147181,1.728860126,2.197224577,65.75,65.75,1,4.200954297,0,21.3,0.998951049,1723.787205,14.62184212,0,0,0,0,0,0,0,1,0,0,1,0,1
616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",44612.17767,10.70578456,0,134.67,1.999996,8.159088655,11.21516612,1.840562609,2.197224577,2.218613171,2.564949357,18,23,5,2.944438979,0,14.51583323,-0.319658868,5213.941219,171.7720738,0,0,0,0,0,0,0,1,0,0,1,0,1
129,Halsey St (L),5460.994255,8.60556925,0,61.67,0.999999,7.729295674,10.81617179,1.942022742,2.48490665,2.120817034,2.890371758,21,21,1,3.091042453,0,14.22280827,-1.113164511,2352.129137,-21.74595916,0,0,0,0,0,0,0,1,0,0,1,0,1
204,Beach 67 St (A),1529.5306,7.333369752,0,20.67,0.49999975,7.250635512,9.724839241,1.889249526,0,1.67775279,2.197224577,64.5,64.5,1,4.182050143,0,21.04241714,-0.061401759,2242.119114,95.53668189,0,0,0,0,0,0,0,1,0,0,1,0,1
205,Beach 60 St (A),1155.225327,7.052915949,0,20.67,0.444444247,7.250635512,9.845699529,1.930173801,0,1.67775279,2.197224577,66,66,1,4.204692619,0,18.6886735,-0.670109348,1631.299484,42.24580614,0,0,0,0,0,0,0,1,0,0,1,0,1
206,Beach 44 St (A),499.9344461,6.216475246,0,20.67,0.39999984,8.050065423,9.481588138,1.791642042,0,1.992671718,1.791759469,68.5,68.5,1,4.241326753,0,24.81892397,-0.421685964,1406.776883,68.01848256,0,0,0,0,0,0,0,1,0,0,1,0,1
207,Beach 36 St (A),562.601657,6.33434772,0,20.67,0.39999984,8.050065423,9.756899868,1.766531722,0,1.992671718,1.791759469,70,70,1,4.262679877,0,41.26011687,1.44159116,818.295349,12.21848714,0,0,0,0,0,0,0,1,0,0,1,0,1
208,Beach 25 St (A),1080.760402,6.986344995,0,20.67,0.39999984,8.050065423,10.35462686,1.573010078,0.693147181,1.992671718,1.791759469,71.5,71.5,1,4.283586562,0,19.31193977,0.247485529,2152.076947,110.971808,0,0,0,0,0,0,0,1,0,0,1,0,1
209,Far Rockaway-Mott Av (A),3065.57402,8.028316263,0,21.67,0.49999975,8.050065423,10.50309299,1.732032379,1.609437912,1.992671718,1.791759469,73.5,73.5,1,4.310799125,0,22.65164612,-0.78944907,2760.869617,247.1249221,0,0,0,0,0,0,0,1,0,0,1,0,1
221,21 St-Queensbridge (M),5337.413703,8.582683829,0,33.67,0.49999975,8.976514972,9.923486239,2.131360712,2.302585093,2.095184147,2.708050201,12.5,12.5,1,2.602689685,0,27.16283586,-1.537573603,4459.047421,27.9686484,0,0,0,0,0,0,0,1,0,0,1,0,1
606,"Court Sq-23 St (7,E,F,G)",18883.9059,9.846118252,0,36.33,0.666666222,9.15641203,9.745839096,2.038952927,2.772588722,1.632559854,2.708050201,0,0,4,0,0,11.2610959,1.620142354,2000.61937,216.5164635,0,0,0,0,0,0,0,1,0,0,1,0,1
254,Jamaica-179 St (F),14015.57668,9.547995957,0,41.67,0.666666222,8.749890956,10.44764156,1.57758438,0.693147181,1.806711749,3.784189634,38,38,1,3.663561646,0,14.98500807,-0.707093283,3578.690379,46.59035425,0,0,0,0,0,0,0,1,0,0,1,0,1
255,169 St (F),5545.630382,8.620945884,0,39.67,0.79999936,8.804024902,10.69808511,1.877374708,1.791759469,2.030605206,3.951243719,36,36,1,3.610917913,0,19.43092149,-1.573902103,4635.97663,-29.27897091,0,0,0,0,0,0,0,1,0,0,1,0,1
256,Parsons Blvd (F),5091.986091,8.535619596,0,42.33,0.666666222,9.157466882,10.73162444,1.869029407,2.995732274,2.221241173,3.951243719,34.5,34.5,1,3.569532696,0,21.59806775,-0.390039189,4300.194739,52.21791037,0,0,0,0,0,0,0,1,0,0,1,0,1
257,Sutphin Blvd (F),2987.223029,8.002434185,0,40.67,0.666666222,8.381831553,10.71519524,2.057990989,1.386294361,2.245196847,3.688879454,33,33,1,3.526360525,0,22.06592879,-0.768327928,3514.182827,20.08100774,0,0,0,0,0,0,0,1,0,0,1,0,1
IBX_10,Linden Blvd,,,1,0,0.666666222,7.885705391,10.14780534,2.135530829,1.386294361,1.874486249,2.833213344,32,32,1,3.496507561,0,14.76507853,-0.796269439,2117.555614,-91.98192885,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_11,Remsen Avenue,,,1,0,0.666666222,8.582231588,10.499876,1.918119616,0.693147181,1.579477887,2.63905733,32,32,1,3.496507561,0,12.0526356,0.082557675,2800.957905,10.87496128,0,0,0,0,0,0,0,0,0,0,1,1,0
IBX_12,Utica Avenue,,,1,0,0.666666222,8.543055851,10.33455543,1.33586193,1.386294361,1.207898545,2.564949357,43,44,2,3.784189634,0,5.432426449,-0.468047094,1463.072257,-8.773713467,0,0,0,0,0,0,0,0,0,0,1,1,0
IBX_19,Brooklyn Army Terminal,,,1,0,0.666666222,7.899895323,7.645875825,1.131198892,1.098612289,2.70873647,2.708050201,26.75,31.75,4,3.32323584,0,7.5,-1.254545455,2.559605573,0.029782945,0,0,0,0,0,0,0,0,0,0,1,1,0
IBX_2,Grand Avenue,,,1,0,0.666666222,8.560827228,10.31364165,1.404210592,0.693147181,1.731812028,3.135494216,18,23,5,2.944438979,0,14.85570141,0.139682308,1967.517693,2.619675586,0,0,0,0,0,0,0,0,0,0,1,1,0
IBX_3,Eliot Avenue,,,1,0,0.666666222,7.942006808,10.23960258,1.404966359,0,1.681251201,3.295836866,38.5,38.5,1,3.676300672,0,8.951147925,0.130904076,2079.569186,5.108210244,0,0,0,0,0,0,0,0,0,0,1,1,0
IBX_5,Myrtle Avenue,,,1,0,0.666666222,8.18339737,11.15627909,1.782722729,2.397895273,2.179589413,2.944438979,38.5,38.5,1,3.676300672,0,14.42355879,-1.16732975,4618.57321,-45.10581237,0,0,0,0,0,0,0,0,0,0,1,1,0
IBX_15,McDonald Avenue,,,1,0,0.666666222,8.280457687,10.3941819,1.731113881,0,3.030427314,2.302585093,40,40,1,3.713572067,0,26.30850333,-0.286313095,3287.319461,3.208207626,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_17,8 Avenue,,,1,0,0.666666222,8.677098709,11.06372788,1.618790637,0.693147181,3.128480689,3.33220451,36.5,43,2,3.624340933,0,21.86232641,-1.355013579,3787.459129,-18.35271541,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_18,4 Avenue,,,1,0,0.666666222,8.725832057,11.14794469,1.590859604,2.397895273,2.822046379,2.944438979,26.75,31.75,4,3.32323584,0,22.66645092,-1.236796845,6731.532155,-67.42547675,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_4,Metropolitan Avenue,,,1,0,0.666666222,7.561641746,9.610055648,1.800557392,1.386294361,1.747506228,2.564949357,38.5,38.5,1,3.676300672,0,11.31586432,-0.459097521,332.5686586,-3.120767921,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_6,Wilson Avenue,,,1,0,0.666666222,5.730099783,10.11305942,1.543992884,1.386294361,1.787716647,2.079441542,23.5,23.5,1,3.198673118,0,22.44715507,-1.285708094,623.9792127,1.165634453,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_8,Sutter Avenue,,,1,0,0.666666222,7.526717561,10.60390822,2.094860579,1.098612289,1.732015185,2.397895273,29,29,1,3.401197382,0,42.73441811,-1.062061093,2507.802267,12.38808648,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_14,East 16 Street,,,1,0,0.666666222,7.809135398,10.67188134,1.525501095,1.945910149,2.148020901,2.772588722,26.75,31.75,4,3.32323584,0,19.11367054,0.211116654,3028.616427,-9.408490635,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_16,New Utrecht Avenue,,,1,0,0.666666222,8.541690663,10.72755334,1.724949482,1.609437912,2.760115973,2.079441542,40.5,40.5,3,3.725693427,0,22.40318724,-0.119035137,3675.377083,-56.64898315,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_9,Livonia Avenue,,,1,0,0.666666222,6.791221463,10.67422058,1.986497986,1.386294361,1.771147258,2.48490665,30.5,30.5,1,3.449987546,0,27.37289716,-1.340317709,3099.487162,6.542829486,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_13,Flatbush–Nostrand,,,1,0,0.666666222,8.451907725,10.80689566,1.489971858,1.609437912,1.785531166,2.890371758,43,44,2,3.784189634,0,13.52176709,-0.525049557,3783.177993,284.2469832,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_1,Roosevelt Avenue,,,1,0,0.666666222,8.152198016,11.22744098,1.821627559,2.197224577,2.219911571,2.63905733,18,23,5,2.944438979,0,14.66222614,-0.284088769,5158.906551,135.5392558,0,0,0,0,0,0,0,0,0,0,1,0,0
IBX_7,Atlantic Avenue,,,1,0,0.666666222,6.786716951,10.64958291,1.825419029,1.098612289,1.585717029,2.48490665,19,23,10,2.995732274,0,14.08825275,-1.795654588,3980.040567,29.22315444,0,0,0,0,0,0,0,0,0,0,1,0,0
