station_complex_id,year,poverty_num,poverty_den,weighted_poverty
162.0,2017,88.0433084219214,6.469542558848714,13.6088923785655
162.0,2018,88.95555562407884,6.469542558848714,13.749898824362772
162.0,2019,96.29810138206196,6.469542558848714,14.884839307587564
162.0,2020,86.90746004530251,6.469542558848714,13.433323802226925
162.0,2021,82.39492296341899,6.469542558848714,12.735818987808246
162.0,2022,81.85375267525376,6.469542558848714,12.652170061590882
162.0,2023,77.78429322519538,6.469542558848714,12.023151948943585
162.0,2024,72.95256668185377,6.469542558848714,11.276309880993507
164.0,2013,24.183743891237615,1.772066903007719,13.647195740855317
164.0,2014,22.536593882776774,1.772066903007719,12.717687940859086
164.0,2015,22.41656593428306,1.772066903007719,12.649954635592794
164.0,2016,21.12551705000168,1.772066903007719,11.921399250866578
164.0,2017,21.183428625772535,1.772066903007719,11.954079493171518
164.0,2018,23.031489647896098,1.772066903007719,12.996963945777038
164.0,2019,24.14079252600959,1.772066903007719,13.622957736547962
164.0,2020,22.417645391381345,1.772066903007719,12.650563787028585
164.0,2021,24.117562930467788,1.772066903007719,13.609848978914503
164.0,2022,30.504704751418096,1.772066903007719,17.214194734771375
164.0,2023,27.85079881610204,1.772066903007719,15.716561699127181
164.0,2024,23.87816875666003,1.772066903007719,13.474755787228887
165.0,2013,96.03374688034097,6.344343313520362,15.136908917851983
165.0,2014,92.79131142826024,6.344343313520362,14.625833887411748
165.0,2015,99.01975428964478,6.344343313520362,15.607565573985386
165.0,2016,99.43093492090324,6.344343313520362,15.672376163661736
165.0,2017,100.27627704774464,6.344343313520362,15.805619603536735
165.0,2018,83.67361751509489,6.344343313520362,13.188696352036773
165.0,2019,84.9009503886527,6.344343313520362,13.38214945079047
165.0,2020,79.58722725182254,6.344343313520362,12.54459655142165
165.0,2021,94.71556381114014,6.344343313520362,14.92913594529048
165.0,2022,102.4596784463062,6.344343313520362,16.14976891744737
165.0,2023,105.77227059331162,6.344343313520362,16.671902097085677
165.0,2024,86.3620780928443,6.344343313520362,13.61245346051797
167.0,2013,33.877186556114246,4.747603773344765,7.135638981988426
167.0,2014,36.15798789599297,4.747603773344765,7.616050037494825
167.0,2015,34.636206817974944,4.747603773344765,7.295513372964814
167.0,2016,32.76129337404439,4.747603773344765,6.900595529471391
167.0,2017,35.78845172589296,4.747603773344765,7.5382136830427635
167.0,2018,31.94177477672195,4.747603773344765,6.727978218413632
167.0,2019,31.490968105674046,4.747603773344765,6.633023649209913
167.0,2020,28.397462873723562,4.747603773344765,5.98143068154929
167.0,2021,30.437224158305728,4.747603773344765,6.411070849929459
167.0,2022,27.635762765353178,4.747603773344765,5.820991827606399
167.0,2023,27.19782032636004,4.747603773344765,5.728746884704477
167.0,2024,32.69161031942426,4.747603773344765,6.885918008358241
168.0,2013,22.575060523016415,3.331264016238,6.776725114844081
168.0,2014,18.32222877997539,3.331264016238,5.500083058762392
168.0,2015,19.218894708379334,3.331264016238,5.769249934768981
