stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,station_complex_id,complex_stop_name,complex_display_name,constituent_station_names,station_ids,borough,cbd,daytime_routes,structure_type,complex_latitude,complex_longitude,ada,ada_notes,is_ibx,station_complex_name,station_complex_lat,station_complex_lon
A12N,145 St,40.824783,-73.944216,0,A12,,,,,,,,,,,,,,False,145 St,,
A12S,145 St,40.824783,-73.944216,0,A12,,,,,,,,,,,,,,False,145 St,,
A14,135 St,40.817894,-73.947649,1,,152.0,135 St,"135 St (C,B)",135 St,152,M,False,C B,Subway,40.817894,-73.947649,0.0,,False,"135 St (C,B)",40.817894,-73.947649
A14N,135 St,40.817894,-73.947649,0,A14,,,,,,,,,,,,,,False,135 St,,
A14S,135 St,40.817894,-73.947649,0,A14,,,,,,,,,,,,,,False,135 St,,
A15,125 St,40.811109,-73.952343,1,,153.0,125 St,"125 St (A,C,B,D)",125 St,153,M,False,A C B D,Subway,40.811109,-73.952343,1.0,,False,"125 St (A,C,B,D)",40.811109,-73.952343
A15N,125 St,40.811109,-73.952343,0,A15,,,,,,,,,,,,,,False,125 St,,
A15S,125 St,40.811109,-73.952343,0,A15,,,,,,,,,,,,,,False,125 St,,
A16,116 St,40.805085,-73.954882,1,,154.0,116 St,"116 St (C,B)",116 St,154,M,False,C B,Subway,40.805085,-73.954882,0.0,,False,"116 St (C,B)",40.805085,-73.954882
A16N,116 St,40.805085,-73.954882,0,A16,,,,,,,,,,,,,,False,116 St,,
A16S,116 St,40.805085,-73.954882,0,A16,,,,,,,,,,,,,,False,116 St,,
A17,Cathedral Pkwy (110 St),40.800603,-73.958161,1,,155.0,Cathedral Pkwy (110 St),"Cathedral Pkwy (110 St) (C,B)",Cathedral Pkwy (110 St),155,M,False,C B,Subway,40.800603,-73.958161,0.0,,False,"Cathedral Pkwy (110 St) (C,B)",40.800603,-73.958161
A17N,Cathedral Pkwy (110 St),40.800603,-73.958161,0,A17,,,,,,,,,,,,,,False,Cathedral Pkwy (110 St),,
A17S,Cathedral Pkwy (110 St),40.800603,-73.958161,0,A17,,,,,,,,,,,,,,False,Cathedral Pkwy (110 St),,
A18,103 St,40.796092,-73.961454,1,,156.0,103 St,"103 St (C,B)",103 St,156,M,False,C B,Subway,40.796092,-73.961454,0.0,,False,"103 St (C,B)",40.796092,-73.961454
A18N,103 St,40.796092,-73.961454,0,A18,,,,,,,,,,,,,,False,103 St,,
A18S,103 St,40.796092,-73.961454,0,A18,,,,,,,,,,,,,,False,103 St,,
A19,96 St,40.791642,-73.964696,1,,157.0,96 St,"96 St (C,B)",96 St,157,M,False,C B,Subway,40.791642,-73.964696,0.0,,False,"96 St (C,B)",40.791642,-73.964696
A19N,96 St,40.791642,-73.964696,0,A19,,,,,,,,,,,,,,False,96 St,,
A19S,96 St,40.791642,-73.964696,0,A19,,,,,,,,,,,,,,False,96 St,,
A20,86 St,40.785868,-73.968916,1,,158.0,86 St,"86 St (C,B)",86 St,158,M,False,C B,Subway,40.785868,-73.968916,0.0,,False,"86 St (C,B)",40.785868,-73.968916
A20N,86 St,40.785868,-73.968916,0,A20,,,,,,,,,,,,,,False,86 St,,
A20S,86 St,40.785868,-73.968916,0,A20,,,,,,,,,,,,,,False,86 St,,
A21,81 St-Museum of Natural History,40.781433,-73.972143,1,,159.0,81 St-Museum of Natural History,"81 St-Museum of Natural History (C,B)",81 St-Museum of Natural History,159,M,False,C B,Subway,40.781433,-73.972143,0.0,,False,"81 St-Museum of Natural History (C,B)",40.781433,-73.972143
A21N,81 St-Museum of Natural History,40.781433,-73.972143,0,A21,,,,,,,,,,,,,,False,81 St-Museum of Natural History,,
A21S,81 St-Museum of Natural History,40.781433,-73.972143,0,A21,,,,,,,,,,,,,,False,81 St-Museum of Natural History,,
A22,72 St,40.775594,-73.97641,1,,160.0,72 St,"72 St (C,B)",72 St,160,M,False,C B,Subway,40.775594,-73.97641,0.0,,False,"72 St (C,B)",40.775594,-73.97641
A22N,72 St,40.775594,-73.97641,0,A22,,,,,,,,,,,,,,False,72 St,,
A22S,72 St,40.775594,-73.97641,0,A22,,,,,,,,,,,,,,False,72 St,,
A24,59 St-Columbus Circle,40.768296,-73.981736,1,,614.0,59 St-Columbus Circle,"59 St-Columbus Circle (1,A,C,B,D)",59 St-Columbus Circle,161; 315,M,True,1 A C B D,Subway,40.7682715,-73.9818325,1.0,,False,"59 St-Columbus Circle (1,A,C,B,D)",40.7682715,-73.9818325
A24N,59 St-Columbus Circle,40.768296,-73.981736,0,A24,,,,,,,,,,,,,,False,59 St-Columbus Circle,,
A24S,59 St-Columbus Circle,40.768296,-73.981736,0,A24,,,,,,,,,,,,,,False,59 St-Columbus Circle,,
A25,50 St,40.762456,-73.985984,1,,162.0,50 St,"50 St (C,E)",50 St,162,M,True,C E,Subway,40.762456,-73.985984,2.0,Downtown only,False,"50 St (C,E)",40.762456,-73.985984
A25N,50 St,40.762456,-73.985984,0,A25,,,,,,,,,,,,,,False,50 St,,
A25S,50 St,40.762456,-73.985984,0,A25,,,,,,,,,,,,,,False,50 St,,
A27,42 St-Port Authority Bus Terminal,40.757308,-73.989735,1,,611.0,Times Sq-42 St/Port Authority Bus Terminal,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",42 St-Port Authority Bus Terminal; Times Sq-42 St,11; 163; 317; 467; 468,M,True,1 2 3 7 A C E N Q R W S,Subway,40.755746,-73.9875808,1.0,,False,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",40.755746,-73.9875808
A27N,42 St-Port Authority Bus Terminal,40.757308,-73.989735,0,A27,,,,,,,,,,,,,,False,42 St-Port Authority Bus Terminal,,
A27S,42 St-Port Authority Bus Terminal,40.757308,-73.989735,0,A27,,,,,,,,,,,,,,False,42 St-Port Authority Bus Terminal,,
A28,34 St-Penn Station,40.752287,-73.993391,1,,164.0,34 St-Penn Station,"34 St-Penn Station (A,C,E)",34 St-Penn Station,164,M,True,A C E,Subway,40.752287,-73.993391,1.0,,False,"34 St-Penn Station (A,C,E)",40.752287,-73.993391
A28N,34 St-Penn Station,40.752287,-73.993391,0,A28,,,,,,,,,,,,,,False,34 St-Penn Station,,
A28S,34 St-Penn Station,40.752287,-73.993391,0,A28,,,,,,,,,,,,,,False,34 St-Penn Station,,
A30,23 St,40.745906,-73.998041,1,,165.0,23 St,"23 St (C,E)",23 St,165,M,True,C E,Subway,40.745906,-73.998041,0.0,,False,"23 St (C,E)",40.745906,-73.998041
A30N,23 St,40.745906,-73.998041,0,A30,,,,,,,,,,,,,,False,23 St,,
A30S,23 St,40.745906,-73.998041,0,A30,,,,,,,,,,,,,,False,23 St,,
A31,14 St,40.740893,-74.00169,1,,618.0,14 St/8 Av,"14 St/8 Av (A,C,E,L)",14 St; 8 Av,115; 166,M,True,A C E L,Subway,40.740335,-74.002134,1.0,,False,"14 St/8 Av (A,C,E,L)",40.740335,-74.002134
A31N,14 St,40.740893,-74.00169,0,A31,,,,,,,,,,,,,,False,14 St,,
A31S,14 St,40.740893,-74.00169,0,A31,,,,,,,,,,,,,,False,14 St,,
A32,W 4 St-Wash Sq,40.732338,-74.000495,1,,167.0,W 4 St-Wash Sq,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",W 4 St-Wash Sq,167,M,True,A C E B D F M,Subway,40.732338,-74.000495,1.0,,False,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000495
A32N,W 4 St-Wash Sq,40.732338,-74.000495,0,A32,,,,,,,,,,,,,,False,W 4 St-Wash Sq,,
A32S,W 4 St-Wash Sq,40.732338,-74.000495,0,A32,,,,,,,,,,,,,,False,W 4 St-Wash Sq,,
A33,Spring St,40.726227,-74.003739,1,,168.0,Spring St,"Spring St (C,E)",Spring St,168,M,True,C E,Subway,40.726227,-74.003739,2.0,Downtown only,False,"Spring St (C,E)",40.726227,-74.003739
A33N,Spring St,40.726227,-74.003739,0,A33,,,,,,,,,,,,,,False,Spring St,,
A33S,Spring St,40.726227,-74.003739,0,A33,,,,,,,,,,,,,,False,Spring St,,
A34,Canal St,40.720824,-74.005229,1,,169.0,Canal St,"Canal St (A,C,E)",Canal St,169,M,True,A C E,Subway,40.720824,-74.005229,0.0,,False,"Canal St (A,C,E)",40.720824,-74.005229
A34N,Canal St,40.720824,-74.005229,0,A34,,,,,,,,,,,,,,False,Canal St,,
A34S,Canal St,40.720824,-74.005229,0,A34,,,,,,,,,,,,,,False,Canal St,,
A36,Chambers St,40.714111,-74.008585,1,,624.0,Chambers St/WTC/Park Place/Cortlandt St,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",Chambers St; Cortlandt St; Park Place; World Trade Center,21; 170; 171; 331,M,True,2 3 A C E R W,Subway,40.712603,-74.0095515,2.0,R W accessible; A C not accessible; E accessible; 2 3 not accessible,False,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",40.712603,-74.0095515
A36N,Chambers St,40.714111,-74.008585,0,A36,,,,,,,,,,,,,,False,Chambers St,,
A36S,Chambers St,40.714111,-74.008585,0,A36,,,,,,,,,,,,,,False,Chambers St,,
A38,Fulton St,40.710197,-74.007691,1,,628.0,Fulton St,"Fulton St (2,3,4,5,A,C,J,Z)",Fulton St,106; 172; 332; 412,M,True,2 3 4 5 A C J Z,Subway,40.71008875,-74.00783825,1.0,,False,"Fulton St (2,3,4,5,A,C,J,Z)",40.71008875,-74.00783825
A38N,Fulton St,40.710197,-74.007691,0,A38,,,,,,,,,,,,,,False,Fulton St,,
A38S,Fulton St,40.710197,-74.007691,0,A38,,,,,,,,,,,,,,False,Fulton St,,
A40,High St,40.699337,-73.990531,1,,173.0,High St,"High St (A,C)",High St,173,Bk,False,A C,Subway,40.699337,-73.990531,0.0,,False,"High St (A,C)",40.699337,-73.990531
A40N,High St,40.699337,-73.990531,0,A40,,,,,,,,,,,,,,False,High St,,
A40S,High St,40.699337,-73.990531,0,A40,,,,,,,,,,,,,,False,High St,,
A41,Jay St-MetroTech,40.692338,-73.987342,1,,636.0,Jay St-MetroTech,"Jay St-MetroTech (A,C,F,R)",Jay St-MetroTech,25; 174,Bk,False,A C F R,Subway,40.692259,-73.986642,1.0,,False,"Jay St-MetroTech (A,C,F,R)",40.692259,-73.986642
A41N,Jay St-MetroTech,40.692338,-73.987342,0,A41,,,,,,,,,,,,,,False,Jay St-MetroTech,,
A41S,Jay St-MetroTech,40.692338,-73.987342,0,A41,,,,,,,,,,,,,,False,Jay St-MetroTech,,
A42,Hoyt-Schermerhorn Sts,40.688484,-73.985001,1,,175.0,Hoyt-Schermerhorn Sts,"Hoyt-Schermerhorn Sts (A,C,G)",Hoyt-Schermerhorn Sts,175,Bk,False,A C G,Subway,40.688484,-73.985001,0.0,,False,"Hoyt-Schermerhorn Sts (A,C,G)",40.688484,-73.985001
A42N,Hoyt-Schermerhorn Sts,40.688484,-73.985001,0,A42,,,,,,,,,,,,,,False,Hoyt-Schermerhorn Sts,,
A42S,Hoyt-Schermerhorn Sts,40.688484,-73.985001,0,A42,,,,,,,,,,,,,,False,Hoyt-Schermerhorn Sts,,
A43,Lafayette Av,40.686113,-73.973946,1,,176.0,Lafayette Av,Lafayette Av (C),Lafayette Av,176,Bk,False,C,Subway,40.686113,-73.973946,0.0,,False,Lafayette Av (C),40.686113,-73.973946
A43N,Lafayette Av,40.686113,-73.973946,0,A43,,,,,,,,,,,,,,False,Lafayette Av,,
A43S,Lafayette Av,40.686113,-73.973946,0,A43,,,,,,,,,,,,,,False,Lafayette Av,,
A44,Clinton-Washington Avs,40.683263,-73.965838,1,,177.0,Clinton-Washington Avs,Clinton-Washington Avs (C),Clinton-Washington Avs,177,Bk,False,C,Subway,40.683263,-73.965838,0.0,,False,Clinton-Washington Avs (C),40.683263,-73.965838
A44N,Clinton-Washington Avs,40.683263,-73.965838,0,A44,,,,,,,,,,,,,,False,Clinton-Washington Avs,,
A44S,Clinton-Washington Avs,40.683263,-73.965838,0,A44,,,,,,,,,,,,,,False,Clinton-Washington Avs,,
A45,Franklin Av,40.68138,-73.956848,1,,627.0,Franklin Av,"Franklin Av (C,S)",Franklin Av,139; 178,Bk,False,C S,Elevated; Subway,40.680988,-73.9563375,1.0,,False,"Franklin Av (C,S)",40.680988,-73.9563375
A45N,Franklin Av,40.68138,-73.956848,0,A45,,,,,,,,,,,,,,False,Franklin Av,,
A45S,Franklin Av,40.68138,-73.956848,0,A45,,,,,,,,,,,,,,False,Franklin Av,,
A46,Nostrand Av,40.680438,-73.950426,1,,179.0,Nostrand Av,"Nostrand Av (A,C)",Nostrand Av,179,Bk,False,A C,Subway,40.680438,-73.950426,0.0,,False,"Nostrand Av (A,C)",40.680438,-73.950426
A46N,Nostrand Av,40.680438,-73.950426,0,A46,,,,,,,,,,,,,,False,Nostrand Av,,
A46S,Nostrand Av,40.680438,-73.950426,0,A46,,,,,,,,,,,,,,False,Nostrand Av,,
A47,Kingston-Throop Avs,40.679921,-73.940858,1,,180.0,Kingston-Throop Avs,Kingston-Throop Avs (C),Kingston-Throop Avs,180,Bk,False,C,Subway,40.679921,-73.940858,0.0,,False,Kingston-Throop Avs (C),40.679921,-73.940858
A47N,Kingston-Throop Avs,40.679921,-73.940858,0,A47,,,,,,,,,,,,,,False,Kingston-Throop Avs,,
A47S,Kingston-Throop Avs,40.679921,-73.940858,0,A47,,,,,,,,,,,,,,False,Kingston-Throop Avs,,
A48,Utica Av,40.679364,-73.930729,1,,181.0,Utica Av,"Utica Av (A,C)",Utica Av,181,Bk,False,A C,Subway,40.679364,-73.930729,1.0,,False,"Utica Av (A,C)",40.679364,-73.930729
A48N,Utica Av,40.679364,-73.930729,0,A48,,,,,,,,,,,,,,False,Utica Av,,
A48S,Utica Av,40.679364,-73.930729,0,A48,,,,,,,,,,,,,,False,Utica Av,,
A49,Ralph Av,40.678822,-73.920786,1,,182.0,Ralph Av,Ralph Av (C),Ralph Av,182,Bk,False,C,Subway,40.678822,-73.920786,0.0,,False,Ralph Av (C),40.678822,-73.920786
A49N,Ralph Av,40.678822,-73.920786,0,A49,,,,,,,,,,,,,,False,Ralph Av,,
A49S,Ralph Av,40.678822,-73.920786,0,A49,,,,,,,,,,,,,,False,Ralph Av,,
A50,Rockaway Av,40.67834,-73.911946,1,,183.0,Rockaway Av,Rockaway Av (C),Rockaway Av,183,Bk,False,C,Subway,40.67834,-73.911946,0.0,,False,Rockaway Av (C),40.67834,-73.911946
A50N,Rockaway Av,40.67834,-73.911946,0,A50,,,,,,,,,,,,,,False,Rockaway Av,,
A50S,Rockaway Av,40.67834,-73.911946,0,A50,,,,,,,,,,,,,,False,Rockaway Av,,
A51,Broadway Junction,40.678334,-73.905316,1,,621.0,Broadway Junction,"Broadway Junction (A,C,J,Z,L)",Broadway Junction,92; 132; 184,Bk,False,A C J Z L,Elevated; Subway,40.678896,-73.904356,0.0,,False,"Broadway Junction (A,C,J,Z,L)",40.678896,-73.904356
A51N,Broadway Junction,40.678334,-73.905316,0,A51,,,,,,,,,,,,,,False,Broadway Junction,,
A51S,Broadway Junction,40.678334,-73.905316,0,A51,,,,,,,,,,,,,,False,Broadway Junction,,
A52,Liberty Av,40.674542,-73.896548,1,,185.0,Liberty Av,Liberty Av (C),Liberty Av,185,Bk,False,C,Subway,40.674542,-73.896548,0.0,,False,Liberty Av (C),40.674542,-73.896548
A52N,Liberty Av,40.674542,-73.896548,0,A52,,,,,,,,,,,,,,False,Liberty Av,,
A52S,Liberty Av,40.674542,-73.896548,0,A52,,,,,,,,,,,,,,False,Liberty Av,,
A53,Van Siclen Av,40.67271,-73.890358,1,,186.0,Van Siclen Av,Van Siclen Av (C),Van Siclen Av,186,Bk,False,C,Subway,40.67271,-73.890358,0.0,,False,Van Siclen Av (C),40.67271,-73.890358
A53N,Van Siclen Av,40.67271,-73.890358,0,A53,,,,,,,,,,,,,,False,Van Siclen Av,,
A53S,Van Siclen Av,40.67271,-73.890358,0,A53,,,,,,,,,,,,,,False,Van Siclen Av,,
A54,Shepherd Av,40.67413,-73.88075,1,,187.0,Shepherd Av,Shepherd Av (C),Shepherd Av,187,Bk,False,C,Subway,40.67413,-73.88075,0.0,,False,Shepherd Av (C),40.67413,-73.88075
A54N,Shepherd Av,40.67413,-73.88075,0,A54,,,,,,,,,,,,,,False,Shepherd Av,,
A54S,Shepherd Av,40.67413,-73.88075,0,A54,,,,,,,,,,,,,,False,Shepherd Av,,
A55,Euclid Av,40.675377,-73.872106,1,,188.0,Euclid Av,"Euclid Av (A,C)",Euclid Av,188,Bk,False,A C,Subway,40.675377,-73.872106,1.0,,False,"Euclid Av (A,C)",40.675377,-73.872106
A55N,Euclid Av,40.675377,-73.872106,0,A55,,,,,,,,,,,,,,False,Euclid Av,,
A55S,Euclid Av,40.675377,-73.872106,0,A55,,,,,,,,,,,,,,False,Euclid Av,,
A57,Grant Av,40.677044,-73.86505,1,,189.0,Grant Av,Grant Av (A),Grant Av,189,Bk,False,A,Subway,40.677044,-73.86505,0.0,,False,Grant Av (A),40.677044,-73.86505
A57N,Grant Av,40.677044,-73.86505,0,A57,,,,,,,,,,,,,,False,Grant Av,,
A57S,Grant Av,40.677044,-73.86505,0,A57,,,,,,,,,,,,,,False,Grant Av,,
A59,80 St,40.679371,-73.858992,1,,190.0,80 St,80 St (A),80 St,190,Q,False,A,Elevated,40.679371,-73.858992,0.0,,False,80 St (A),40.679371,-73.858992
A59N,80 St,40.679371,-73.858992,0,A59,,,,,,,,,,,,,,False,80 St,,
A59S,80 St,40.679371,-73.858992,0,A59,,,,,,,,,,,,,,False,80 St,,
A60,88 St,40.679843,-73.85147,1,,191.0,88 St,88 St (A),88 St,191,Q,False,A,Elevated,40.679843,-73.85147,0.0,,False,88 St (A),40.679843,-73.85147
A60N,88 St,40.679843,-73.85147,0,A60,,,,,,,,,,,,,,False,88 St,,
A60S,88 St,40.679843,-73.85147,0,A60,,,,,,,,,,,,,,False,88 St,,
A61,Rockaway Blvd,40.680429,-73.843853,1,,192.0,Rockaway Blvd,Rockaway Blvd (A),Rockaway Blvd,192,Q,False,A,Elevated,40.680429,-73.843853,0.0,,False,Rockaway Blvd (A),40.680429,-73.843853
A61N,Rockaway Blvd,40.680429,-73.843853,0,A61,,,,,,,,,,,,,,False,Rockaway Blvd,,
A61S,Rockaway Blvd,40.680429,-73.843853,0,A61,,,,,,,,,,,,,,False,Rockaway Blvd,,
A63,104 St,40.681711,-73.837683,1,,193.0,104 St,104 St (A),104 St,193,Q,False,A,Elevated,40.681711,-73.837683,0.0,,False,104 St (A),40.681711,-73.837683
A63N,104 St,40.681711,-73.837683,0,A63,,,,,,,,,,,,,,False,104 St,,
A63S,104 St,40.681711,-73.837683,0,A63,,,,,,,,,,,,,,False,104 St,,
A64,111 St,40.684331,-73.832163,1,,194.0,111 St,111 St (A),111 St,194,Q,False,A,Elevated,40.684331,-73.832163,0.0,,False,111 St (A),40.684331,-73.832163
A64N,111 St,40.684331,-73.832163,0,A64,,,,,,,,,,,,,,False,111 St,,
A64S,111 St,40.684331,-73.832163,0,A64,,,,,,,,,,,,,,False,111 St,,
A65,Ozone Park-Lefferts Blvd,40.685951,-73.825798,1,,195.0,Ozone Park-Lefferts Blvd,Ozone Park-Lefferts Blvd (A),Ozone Park-Lefferts Blvd,195,Q,False,A,Elevated,40.685951,-73.825798,1.0,,False,Ozone Park-Lefferts Blvd (A),40.685951,-73.825798
A65N,Ozone Park-Lefferts Blvd,40.685951,-73.825798,0,A65,,,,,,,,,,,,,,False,Ozone Park-Lefferts Blvd,,
A65S,Ozone Park-Lefferts Blvd,40.685951,-73.825798,0,A65,,,,,,,,,,,,,,False,Ozone Park-Lefferts Blvd,,
B04,21 St-Queensbridge,40.754203,-73.942836,1,,221.0,21 St-Queensbridge,21 St-Queensbridge (M),21 St-Queensbridge,221,Q,False,M,Subway,40.754203,-73.942836,1.0,,False,21 St-Queensbridge (M),40.754203,-73.942836
B04N,21 St-Queensbridge,40.754203,-73.942836,0,B04,,,,,,,,,,,,,,False,21 St-Queensbridge,,
B04S,21 St-Queensbridge,40.754203,-73.942836,0,B04,,,,,,,,,,,,,,False,21 St-Queensbridge,,
B06,Roosevelt Island,40.759145,-73.95326,1,,222.0,Roosevelt Island,Roosevelt Island (M),Roosevelt Island,222,M,False,M,Subway,40.759145,-73.95326,1.0,,False,Roosevelt Island (M),40.759145,-73.95326
B06N,Roosevelt Island,40.759145,-73.95326,0,B06,,,,,,,,,,,,,,False,Roosevelt Island,,
B06S,Roosevelt Island,40.759145,-73.95326,0,B06,,,,,,,,,,,,,,False,Roosevelt Island,,
B08,Lexington Av/63 St,40.764629,-73.966113,1,,223.0,Lexington Av/63 St,"Lexington Av/63 St (M,Q)",Lexington Av/63 St,223,M,False,M Q,Subway,40.764629,-73.966113,1.0,,False,"Lexington Av/63 St (M,Q)",40.764629,-73.966113
B08N,Lexington Av/63 St,40.764629,-73.966113,0,B08,,,,,,,,,,,,,,False,Lexington Av/63 St,,
B08S,Lexington Av/63 St,40.764629,-73.966113,0,B08,,,,,,,,,,,,,,False,Lexington Av/63 St,,
B10,57 St,40.763972,-73.97745,1,,224.0,57 St,57 St (M),57 St,224,M,True,M,Subway,40.763972,-73.97745,0.0,,False,57 St (M),40.763972,-73.97745
B10N,57 St,40.763972,-73.97745,0,B10,,,,,,,,,,,,,,False,57 St,,
B10S,57 St,40.763972,-73.97745,0,B10,,,,,,,,,,,,,,False,57 St,,
B12,9 Av,40.646292,-73.994324,1,,59.0,9 Av,9 Av (D),9 Av,59,Bk,False,D,Open Cut,40.646292,-73.994324,0.0,,False,9 Av (D),40.646292,-73.994324
B12N,9 Av,40.646292,-73.994324,0,B12,,,,,,,,,,,,,,False,9 Av,,
B12S,9 Av,40.646292,-73.994324,0,B12,,,,,,,,,,,,,,False,9 Av,,
B13,Fort Hamilton Pkwy,40.640914,-73.994304,1,,60.0,Fort Hamilton Pkwy,Fort Hamilton Pkwy (D),Fort Hamilton Pkwy,60,Bk,False,D,Elevated,40.640914,-73.994304,0.0,,False,Fort Hamilton Pkwy (D),40.640914,-73.994304
B13N,Fort Hamilton Pkwy,40.640914,-73.994304,0,B13,,,,,,,,,,,,,,False,Fort Hamilton Pkwy,,
B13S,Fort Hamilton Pkwy,40.640914,-73.994304,0,B13,,,,,,,,,,,,,,False,Fort Hamilton Pkwy,,
B14,50 St,40.63626,-73.994791,1,,61.0,50 St,50 St (D),50 St,61,Bk,False,D,Elevated,40.63626,-73.994791,0.0,,False,50 St (D),40.63626,-73.994791
B14N,50 St,40.63626,-73.994791,0,B14,,,,,,,,,,,,,,False,50 St,,
B14S,50 St,40.63626,-73.994791,0,B14,,,,,,,,,,,,,,False,50 St,,
B15,55 St,40.631435,-73.995476,1,,62.0,55 St,55 St (D),55 St,62,Bk,False,D,Elevated,40.631435,-73.995476,0.0,,False,55 St (D),40.631435,-73.995476
B15N,55 St,40.631435,-73.995476,0,B15,,,,,,,,,,,,,,False,55 St,,
B15S,55 St,40.631435,-73.995476,0,B15,,,,,,,,,,,,,,False,55 St,,
B16,62 St,40.626472,-73.996895,1,,615.0,62 St/New Utrecht Av,"62 St/New Utrecht Av (D,N)",62 St; New Utrecht Av,63; 73,Bk,False,D N,Elevated; Open Cut,40.625657,-73.996624,1.0,,False,"62 St/New Utrecht Av (D,N)",40.625657,-73.996624
B16N,62 St,40.626472,-73.996895,0,B16,,,,,,,,,,,,,,False,62 St,,
B16S,62 St,40.626472,-73.996895,0,B16,,,,,,,,,,,,,,False,62 St,,
B17,71 St,40.619589,-73.998864,1,,64.0,71 St,71 St (D),71 St,64,Bk,False,D,Elevated,40.619589,-73.998864,0.0,,False,71 St (D),40.619589,-73.998864
B17N,71 St,40.619589,-73.998864,0,B17,,,,,,,,,,,,,,False,71 St,,
B17S,71 St,40.619589,-73.998864,0,B17,,,,,,,,,,,,,,False,71 St,,
B18,79 St,40.613501,-74.00061,1,,65.0,79 St,79 St (D),79 St,65,Bk,False,D,Elevated,40.613501,-74.00061,0.0,,False,79 St (D),40.613501,-74.00061
B18N,79 St,40.613501,-74.00061,0,B18,,,,,,,,,,,,,,False,79 St,,
B18S,79 St,40.613501,-74.00061,0,B18,,,,,,,,,,,,,,False,79 St,,
B19,18 Av,40.607954,-74.001736,1,,66.0,18 Av,18 Av (D),18 Av,66,Bk,False,D,Elevated,40.607954,-74.001736,0.0,,False,18 Av (D),40.607954,-74.001736
B19N,18 Av,40.607954,-74.001736,0,B19,,,,,,,,,,,,,,False,18 Av,,
B19S,18 Av,40.607954,-74.001736,0,B19,,,,,,,,,,,,,,False,18 Av,,
B20,20 Av,40.604556,-73.998168,1,,67.0,20 Av,20 Av (D),20 Av,67,Bk,False,D,Elevated,40.604556,-73.998168,0.0,,False,20 Av (D),40.604556,-73.998168
B20N,20 Av,40.604556,-73.998168,0,B20,,,,,,,,,,,,,,False,20 Av,,
B20S,20 Av,40.604556,-73.998168,0,B20,,,,,,,,,,,,,,False,20 Av,,
B21,Bay Pkwy,40.601875,-73.993728,1,,68.0,Bay Pkwy,Bay Pkwy (D),Bay Pkwy,68,Bk,False,D,Elevated,40.601875,-73.993728,1.0,,False,Bay Pkwy (D),40.601875,-73.993728
B21N,Bay Pkwy,40.601875,-73.993728,0,B21,,,,,,,,,,,,,,False,Bay Pkwy,,
B21S,Bay Pkwy,40.601875,-73.993728,0,B21,,,,,,,,,,,,,,False,Bay Pkwy,,
B22,25 Av,40.597704,-73.986829,1,,69.0,25 Av,25 Av (D),25 Av,69,Bk,False,D,Elevated,40.597704,-73.986829,0.0,,False,25 Av (D),40.597704,-73.986829
B22N,25 Av,40.597704,-73.986829,0,B22,,,,,,,,,,,,,,False,25 Av,,
B22S,25 Av,40.597704,-73.986829,0,B22,,,,,,,,,,,,,,False,25 Av,,
B23,Bay 50 St,40.588841,-73.983765,1,,70.0,Bay 50 St,Bay 50 St (D),Bay 50 St,70,Bk,False,D,Elevated,40.588841,-73.983765,0.0,,False,Bay 50 St (D),40.588841,-73.983765
B23N,Bay 50 St,40.588841,-73.983765,0,B23,,,,,,,,,,,,,,False,Bay 50 St,,
B23S,Bay 50 St,40.588841,-73.983765,0,B23,,,,,,,,,,,,,,False,Bay 50 St,,
D01,Norwood-205 St,40.874811,-73.878855,1,,210.0,Norwood-205 St,Norwood-205 St (D),Norwood-205 St,210,Bx,False,D,Subway,40.874811,-73.878855,0.0,,False,Norwood-205 St (D),40.874811,-73.878855
D01N,Norwood-205 St,40.874811,-73.878855,0,D01,,,,,,,,,,,,,,False,Norwood-205 St,,
D01S,Norwood-205 St,40.874811,-73.878855,0,D01,,,,,,,,,,,,,,False,Norwood-205 St,,
D03,Bedford Park Blvd,40.873244,-73.887138,1,,211.0,Bedford Park Blvd,"Bedford Park Blvd (B,D)",Bedford Park Blvd,211,Bx,False,B D,Subway,40.873244,-73.887138,1.0,,False,"Bedford Park Blvd (B,D)",40.873244,-73.887138
D03N,Bedford Park Blvd,40.873244,-73.887138,0,D03,,,,,,,,,,,,,,False,Bedford Park Blvd,,
D03S,Bedford Park Blvd,40.873244,-73.887138,0,D03,,,,,,,,,,,,,,False,Bedford Park Blvd,,
D04,Kingsbridge Rd,40.866978,-73.893509,1,,212.0,Kingsbridge Rd,"Kingsbridge Rd (B,D)",Kingsbridge Rd,212,Bx,False,B D,Subway,40.866978,-73.893509,1.0,,False,"Kingsbridge Rd (B,D)",40.866978,-73.893509
D04N,Kingsbridge Rd,40.866978,-73.893509,0,D04,,,,,,,,,,,,,,False,Kingsbridge Rd,,
D04S,Kingsbridge Rd,40.866978,-73.893509,0,D04,,,,,,,,,,,,,,False,Kingsbridge Rd,,
