YEAR,GEO_ID,NAME,S1701_C03_001E
2023,1400000US36081057900,Census Tract 579; Queens County; New York,13
2023,1400000US36081058000,Census Tract 580; Queens County; New York,4.3
2023,1400000US36081058100,Census Tract 581; Queens County; New York,7.1
2023,1400000US36081058200,Census Tract 582; Queens County; New York,4.1
2023,1400000US36081058300,Census Tract 583; Queens County; New York,11.7
2023,1400000US36081058500,Census Tract 585; Queens County; New York,7.6
2023,1400000US36081058700,Census Tract 587; Queens County; New York,8.4
2023,1400000US36081058900,Census Tract 589; Queens County; New York,24.6
2023,1400000US36081059000,Census Tract 590; Queens County; New York,10.8
2023,1400000US36081059100,Census Tract 591; Queens County; New York,18
2023,1400000US36081059200,Census Tract 592; Queens County; New York,16.2
2023,1400000US36081059300,Census Tract 593; Queens County; New York,19
2023,1400000US36081059400,Census Tract 594; Queens County; New York,0
2023,1400000US36081059501,Census Tract 595.01; Queens County; New York,16.9
2023,1400000US36081059502,Census Tract 595.02; Queens County; New York,25.9
2023,1400000US36081059600,Census Tract 596; Queens County; New York,6.4
2023,1400000US36081059800,Census Tract 598; Queens County; New York,5.2
2023,1400000US36081059900,Census Tract 599; Queens County; New York,9.7
2023,1400000US36081060000,Census Tract 600; Queens County; New York,10.4
2023,1400000US36081060100,Census Tract 601; Queens County; New York,12
2023,1400000US36081060300,Census Tract 603; Queens County; New York,7.5
2023,1400000US36081060600,Census Tract 606; Queens County; New York,7.4
2023,1400000US36081060800,Census Tract 608; Queens County; New York,6.4
2023,1400000US36081061000,Census Tract 610; Queens County; New York,5.8
2023,1400000US36081061200,Census Tract 612; Queens County; New York,2.1
2023,1400000US36081061301,Census Tract 613.01; Queens County; New York,12.6
2023,1400000US36081061400,Census Tract 614; Queens County; New York,4.4
2023,1400000US36081061601,Census Tract 616.01; Queens County; New York,2.8
2023,1400000US36081061602,Census Tract 616.02; Queens County; New York,2.7
2023,1400000US36081061800,Census Tract 618; Queens County; New York,8.2
2023,1400000US36081061900,Census Tract 619; Queens County; New York,12.2
2023,1400000US36081062000,Census Tract 620; Queens County; New York,1.1
2023,1400000US36081062100,Census Tract 621; Queens County; New York,5.4
2023,1400000US36081062200,Census Tract 622; Queens County; New York,6
2023,1400000US36081062300,Census Tract 623; Queens County; New York,12.1
2023,1400000US36081062500,Census Tract 625; Queens County; New York,4.6
2023,1400000US36081062600,Census Tract 626; Queens County; New York,4.3
2023,1400000US36081062700,Census Tract 627; Queens County; New York,3.9
2023,1400000US36081062900,Census Tract 629; Queens County; New York,8.8
2023,1400000US36081063000,Census Tract 630; Queens County; New York,3.5
2023,1400000US36081063200,Census Tract 632; Queens County; New York,5.2
2023,1400000US36081063301,Census Tract 633.01; Queens County; New York,1.1
2023,1400000US36081063302,Census Tract 633.02; Queens County; New York,7.7
2023,1400000US36081063500,Census Tract 635; Queens County; New York,6.8
2023,1400000US36081063700,Census Tract 637; Queens County; New York,17.3
2023,1400000US36081063800,Census Tract 638; Queens County; New York,7.2
2023,1400000US36081063900,Census Tract 639; Queens County; New York,5.5
2023,1400000US36081064101,Census Tract 641.01; Queens County; New York,4.4
2023,1400000US36081064500,Census Tract 645; Queens County; New York,17.5
2023,1400000US36081064600,Census Tract 646; Queens County; New York,2.8
2023,1400000US36081065000,Census Tract 650; Queens County; New York,6
2023,1400000US36081065401,Census Tract 654.01; Queens County; New York,12.2
2023,1400000US36081065600,Census Tract 656; Queens County; New York,5
2023,1400000US36081065702,Census Tract 657.02; Queens County; New York,3.2
2023,1400000US36081065703,Census Tract 657.03; Queens County; New York,3.9
2023,1400000US36081065900,Census Tract 659; Queens County; New York,6.2
2023,1400000US36081066000,Census Tract 660; Queens County; New York,1.4
2023,1400000US36081066100,Census Tract 661; Queens County; New York,5.3
2023,1400000US36081066301,Census Tract 663.01; Queens County; New York,3.7
2023,1400000US36081066401,Census Tract 664.01; Queens County; New York,8.4
2023,1400000US36081066402,Census Tract 664.02; Queens County; New York,3.9
2023,1400000US36081066403,Census Tract 664.03; Queens County; New York,21.6
2023,1400000US36081066501,Census Tract 665.01; Queens County; New York,6.2
2023,1400000US36081066701,Census Tract 667.01; Queens County; New York,13.6
2023,1400000US36081066900,Census Tract 669; Queens County; New York,12.6
2023,1400000US36081067100,Census Tract 671; Queens County; New York,8.7
2023,1400000US36081067700,Census Tract 677; Queens County; New York,3.9
2023,1400000US36081067900,Census Tract 679; Queens County; New York,12.5
2023,1400000US36081068000,Census Tract 680; Queens County; New York,5.2
2023,1400000US36081068200,Census Tract 682; Queens County; New York,3.4
2023,1400000US36081068300,Census Tract 683; Queens County; New York,15.2
2023,1400000US36081068700,Census Tract 687; Queens County; New York,10.9
2023,1400000US36081069000,Census Tract 690; Queens County; New York,3.9
2023,1400000US36081069300,Census Tract 693; Queens County; New York,9.1
2023,1400000US36081069400,Census Tract 694; Queens County; New York,4.9
2023,1400000US36081069500,Census Tract 695; Queens County; New York,16.9
2023,1400000US36081069701,Census Tract 697.01; Queens County; New York,7.7
2023,1400000US36081069702,Census Tract 697.02; Queens County; New York,12.3
2023,1400000US36081070300,Census Tract 703; Queens County; New York,7.9
2023,1400000US36081070700,Census Tract 707; Queens County; New York,2.8
2023,1400000US36081070900,Census Tract 709; Queens County; New York,10.1
2023,1400000US36081071100,Census Tract 711; Queens County; New York,7
2023,1400000US36081071303,Census Tract 713.03; Queens County; New York,6.2
2023,1400000US36081071304,Census Tract 713.04; Queens County; New York,15.4
2023,1400000US36081071305,Census Tract 713.05; Queens County; New York,12.3
2023,1400000US36081071306,Census Tract 713.06; Queens County; New York,19.5
2023,1400000US36081071701,Census Tract 717.01; Queens County; New York,20.8
2023,1400000US36081071702,Census Tract 717.02; Queens County; New York,13.3
2023,1400000US36081071900,Census Tract 719; Queens County; New York,16.2
2023,1400000US36081072100,Census Tract 721; Queens County; New York,6.8
2023,1400000US36081072300,Census Tract 723; Queens County; New York,3.5
2023,1400000US36081072900,Census Tract 729; Queens County; New York,5.7
2023,1400000US36081073100,Census Tract 731; Queens County; New York,5
2023,1400000US36081073700,Census Tract 737; Queens County; New York,2.6
2023,1400000US36081073900,Census Tract 739; Queens County; New York,3.6
2023,1400000US36081074100,Census Tract 741; Queens County; New York,8.6
2023,1400000US36081074300,Census Tract 743; Queens County; New York,10.4
2023,1400000US36081074500,Census Tract 745; Queens County; New York,14.9
2023,1400000US36081074700,Census Tract 747; Queens County; New York,14.2
2023,1400000US36081074900,Census Tract 749; Queens County; New York,3.1
2023,1400000US36081075701,Census Tract 757.01; Queens County; New York,7.4
2023,1400000US36081075702,Census Tract 757.02; Queens County; New York,5.3
2023,1400000US36081076901,Census Tract 769.01; Queens County; New York,4.7
2023,1400000US36081076902,Census Tract 769.02; Queens County; New York,4.7
2023,1400000US36081077300,Census Tract 773; Queens County; New York,8.4
2023,1400000US36081077500,Census Tract 775; Queens County; New York,10.1
2023,1400000US36081077902,Census Tract 779.02; Queens County; New York,16.2
2023,1400000US36081077903,Census Tract 779.03; Queens County; New York,6.9
2023,1400000US36081077904,Census Tract 779.04; Queens County; New York,6.1
2023,1400000US36081077905,Census Tract 779.05; Queens County; New York,14.9
2023,1400000US36081077906,Census Tract 779.06; Queens County; New York,11.6
2023,1400000US36081077907,Census Tract 779.07; Queens County; New York,12.4
2023,1400000US36081077908,Census Tract 779.08; Queens County; New York,13.5
2023,1400000US36081078800,Census Tract 788; Queens County; New York,4.5
2023,1400000US36081079000,Census Tract 790; Queens County; New York,16
2023,1400000US36081079200,Census Tract 792; Queens County; New York,12.6
2023,1400000US36081079701,Census Tract 797.01; Queens County; New York,24.4
2023,1400000US36081079702,Census Tract 797.02; Queens County; New York,37.7
2023,1400000US36081079900,Census Tract 799; Queens County; New York,41.3
2023,1400000US36081080301,Census Tract 803.01; Queens County; New York,7.2
2023,1400000US36081080302,Census Tract 803.02; Queens County; New York,9.7
2023,1400000US36081080900,Census Tract 809; Queens County; New York,13.1
2023,1400000US36081081400,Census Tract 814; Queens County; New York,15.9
2023,1400000US36081081800,Census Tract 818; Queens County; New York,11
2023,1400000US36081083700,Census Tract 837; Queens County; New York,11.1
2023,1400000US36081083800,Census Tract 838; Queens County; New York,8.2
2023,1400000US36081084000,Census Tract 840; Queens County; New York,11.1
2023,1400000US36081084500,Census Tract 845; Queens County; New York,25
2023,1400000US36081084601,Census Tract 846.01; Queens County; New York,4.8
2023,1400000US36081084602,Census Tract 846.02; Queens County; New York,24.8
2023,1400000US36081084901,Census Tract 849.01; Queens County; New York,31.9
2023,1400000US36081084902,Census Tract 849.02; Queens County; New York,31.6
2023,1400000US36081085300,Census Tract 853; Queens County; New York,13.6
2023,1400000US36081085500,Census Tract 855; Queens County; New York,18.6
2023,1400000US36081085700,Census Tract 857; Queens County; New York,16.1
2023,1400000US36081085900,Census Tract 859; Queens County; New York,20.9
2023,1400000US36081086100,Census Tract 861; Queens County; New York,28.5
2023,1400000US36081086300,Census Tract 863; Queens County; New York,20.8
2023,1400000US36081086400,Census Tract 864; Queens County; New York,15.9
2023,1400000US36081086500,Census Tract 865; Queens County; New York,12.1
2023,1400000US36081086900,Census Tract 869; Queens County; New York,15.1
2023,1400000US36081087100,Census Tract 871; Queens County; New York,23.9
2023,1400000US36081088400,Census Tract 884; Queens County; New York,6.6
2023,1400000US36081088902,Census Tract 889.02; Queens County; New York,21.3
2023,1400000US36081088903,Census Tract 889.03; Queens County; New York,19.6
2023,1400000US36081089201,Census Tract 892.01; Queens County; New York,2
2023,1400000US36081090700,Census Tract 907; Queens County; New York,13
2023,1400000US36081091603,Census Tract 916.03; Queens County; New York,5
2023,1400000US36081091800,Census Tract 918; Queens County; New York,0
2023,1400000US36081091900,Census Tract 919; Queens County; New York,6.2
2023,1400000US36081092200,Census Tract 922; Queens County; New York,4.8
2023,1400000US36081092500,Census Tract 925; Queens County; New York,18.1
2023,1400000US36081092800,Census Tract 928; Queens County; New York,4
2023,1400000US36081092900,Census Tract 929; Queens County; New York,4.3
2023,1400000US36081093401,Census Tract 934.01; Queens County; New York,12.7
2023,1400000US36081093402,Census Tract 934.02; Queens County; New York,12.1
2023,1400000US36081093800,Census Tract 938; Queens County; New York,12.8
2023,1400000US36081093900,Census Tract 939; Queens County; New York,6.6
2023,1400000US36081094201,Census Tract 942.01; Queens County; New York,20.1
2023,1400000US36081094202,Census Tract 942.02; Queens County; New York,29
2023,1400000US36081094203,Census Tract 942.03; Queens County; New York,10.3
2023,1400000US36081094500,Census Tract 945; Queens County; New York,10.9
2023,1400000US36081094700,Census Tract 947; Queens County; New York,14.5
2023,1400000US36081095400,Census Tract 954; Queens County; New York,23.4
2023,1400000US36081096400,Census Tract 964; Queens County; New York,17.2
2023,1400000US36081097202,Census Tract 972.02; Queens County; New York,50.5
2023,1400000US36081097204,Census Tract 972.04; Queens County; New York,10.2
2023,1400000US36081097205,Census Tract 972.05; Queens County; New York,58.4
2023,1400000US36081097206,Census Tract 972.06; Queens County; New York,35
2023,1400000US36081097300,Census Tract 973; Queens County; New York,6.2
2023,1400000US36081098100,Census Tract 981; Queens County; New York,6.8
2023,1400000US36081098700,Census Tract 987; Queens County; New York,11.6
2023,1400000US36081099100,Census Tract 991; Queens County; New York,6.6
2023,1400000US36081099200,Census Tract 992; Queens County; New York,39.2
2023,1400000US36081099701,Census Tract 997.01; Queens County; New York,8.5
2023,1400000US36081099703,Census Tract 997.03; Queens County; New York,9.2
2023,1400000US36081099704,Census Tract 997.04; Queens County; New York,7.6
2023,1400000US36081099705,Census Tract 997.05; Queens County; New York,8.8
2023,1400000US36081099801,Census Tract 998.01; Queens County; New York,16.6
2023,1400000US36081099802,Census Tract 998.02; Queens County; New York,22.4
2023,1400000US36081100801,Census Tract 1008.01; Queens County; New York,5.7
2023,1400000US36081100803,Census Tract 1008.03; Queens County; New York,13.9
2023,1400000US36081100804,Census Tract 1008.04; Queens County; New York,9.9
2023,1400000US36081101002,Census Tract 1010.02; Queens County; New York,17.2
2023,1400000US36081101003,Census Tract 1010.03; Queens County; New York,17.6
2023,1400000US36081101004,Census Tract 1010.04; Queens County; New York,30.4
2023,1400000US36081101700,Census Tract 1017; Queens County; New York,9.8
2023,1400000US36081102900,Census Tract 1029; Queens County; New York,6.8
2023,1400000US36081103201,Census Tract 1032.01; Queens County; New York,30.1
2023,1400000US36081103202,Census Tract 1032.02; Queens County; New York,14.2
2023,1400000US36081103300,Census Tract 1033; Queens County; New York,10.3
2023,1400000US36081103900,Census Tract 1039; Queens County; New York,12.6
2023,1400000US36081104700,Census Tract 1047; Queens County; New York,12.1
2023,1400000US36081105900,Census Tract 1059; Queens County; New York,7.3
2023,1400000US36081107201,Census Tract 1072.01; Queens County; New York,8.9
2023,1400000US36081108500,Census Tract 1085; Queens County; New York,6.3
2023,1400000US36081109300,Census Tract 1093; Queens County; New York,7.7
2023,1400000US36081109700,Census Tract 1097; Queens County; New York,5.1
2023,1400000US36081109900,Census Tract 1099; Queens County; New York,6.5
2023,1400000US36081111300,Census Tract 1113; Queens County; New York,7.2
2023,1400000US36081112300,Census Tract 1123; Queens County; New York,11.5
2023,1400000US36081112900,Census Tract 1129; Queens County; New York,3.3
2023,1400000US36081113300,Census Tract 1133; Queens County; New York,5.7
2023,1400000US36081113900,Census Tract 1139; Queens County; New York,8.5
2023,1400000US36081114100,Census Tract 1141; Queens County; New York,3.3
2023,1400000US36081114700,Census Tract 1147; Queens County; New York,7.8
2023,1400000US36081115100,Census Tract 1151; Queens County; New York,4.9
2023,1400000US36081115500,Census Tract 1155; Queens County; New York,22.7
2023,1400000US36081115700,Census Tract 1157; Queens County; New York,20.5
2023,1400000US36081115900,Census Tract 1159; Queens County; New York,10.2
2023,1400000US36081116100,Census Tract 1161; Queens County; New York,23.2
2023,1400000US36081116301,Census Tract 1163.01; Queens County; New York,25.7
2023,1400000US36081116302,Census Tract 1163.02; Queens County; New York,40.2
2023,1400000US36081116700,Census Tract 1167; Queens County; New York,23.4
2023,1400000US36081117100,Census Tract 1171; Queens County; New York,13.2
2023,1400000US36081117500,Census Tract 1175; Queens County; New York,13.7
2023,1400000US36081118100,Census Tract 1181; Queens County; New York,9.6
2023,1400000US36081118500,Census Tract 1185; Queens County; New York,21.3
2023,1400000US36081118700,Census Tract 1187; Queens County; New York,14.9
2023,1400000US36081118900,Census Tract 1189; Queens County; New York,7.2
2023,1400000US36081119100,Census Tract 1191; Queens County; New York,16.3
2023,1400000US36081119300,Census Tract 1193; Queens County; New York,11.2
2023,1400000US36081119500,Census Tract 1195; Queens County; New York,7.6
2023,1400000US36081119900,Census Tract 1199; Queens County; New York,10.7
2023,1400000US36081120100,Census Tract 1201; Queens County; New York,19.9
2023,1400000US36081120300,Census Tract 1203; Queens County; New York,12.1
2023,1400000US36081120500,Census Tract 1205; Queens County; New York,17.3
2023,1400000US36081120701,Census Tract 1207.01; Queens County; New York,6
2023,1400000US36081121500,Census Tract 1215; Queens County; New York,11.1
2023,1400000US36081122300,Census Tract 1223; Queens County; New York,4.6
2023,1400000US36081122702,Census Tract 1227.02; Queens County; New York,32.2
2023,1400000US36081122703,Census Tract 1227.03; Queens County; New York,10
2023,1400000US36081122704,Census Tract 1227.04; Queens County; New York,7.7
2023,1400000US36081124100,Census Tract 1241; Queens County; New York,8.2
2023,1400000US36081124700,Census Tract 1247; Queens County; New York,2.8
2023,1400000US36081125700,Census Tract 1257; Queens County; New York,14.7
2023,1400000US36081126500,Census Tract 1265; Queens County; New York,12.7
2023,1400000US36081126700,Census Tract 1267; Queens County; New York,11.6
2023,1400000US36081127700,Census Tract 1277; Queens County; New York,4
2023,1400000US36081129102,Census Tract 1291.02; Queens County; New York,6.6
2023,1400000US36081129103,Census Tract 1291.03; Queens County; New York,12.1
2023,1400000US36081129104,Census Tract 1291.04; Queens County; New York,5.1
2023,1400000US36081130100,Census Tract 1301; Queens County; New York,6.5
2023,1400000US36081133300,Census Tract 1333; Queens County; New York,13
2023,1400000US36081133900,Census Tract 1339; Queens County; New York,6.8
2023,1400000US36081134100,Census Tract 1341; Queens County; New York,6.1
2023,1400000US36081134701,Census Tract 1347.01; Queens County; New York,8.8
2023,1400000US36081134702,Census Tract 1347.02; Queens County; New York,6
2023,1400000US36081136700,Census Tract 1367; Queens County; New York,5.8
2023,1400000US36081137700,Census Tract 1377; Queens County; New York,5.8
2023,1400000US36081138501,Census Tract 1385.01; Queens County; New York,10.4
2023,1400000US36081138502,Census Tract 1385.02; Queens County; New York,45.5
2023,1400000US36081139900,Census Tract 1399; Queens County; New York,7
2023,1400000US36081140300,Census Tract 1403; Queens County; New York,10.5
2023,1400000US36081140901,Census Tract 1409.01; Queens County; New York,4.2
2023,1400000US36081140902,Census Tract 1409.02; Queens County; New York,9.8
2023,1400000US36081141700,Census Tract 1417; Queens County; New York,25.1
2023,1400000US36081142900,Census Tract 1429; Queens County; New York,5.3
2023,1400000US36081143500,Census Tract 1435; Queens County; New York,3.9
2023,1400000US36081144100,Census Tract 1441; Queens County; New York,6.6
2023,1400000US36081144700,Census Tract 1447; Queens County; New York,19
2023,1400000US36081145101,Census Tract 1451.01; Queens County; New York,10.5
2023,1400000US36081145102,Census Tract 1451.02; Queens County; New York,4.8
2023,1400000US36081145900,Census Tract 1459; Queens County; New York,7.8
2023,1400000US36081146300,Census Tract 1463; Queens County; New York,4.7
2023,1400000US36081146700,Census Tract 1467; Queens County; New York,9.2
2023,1400000US36081147100,Census Tract 1471; Queens County; New York,13.7
2023,1400000US36081147900,Census Tract 1479; Queens County; New York,10.5
2023,1400000US36081148300,Census Tract 1483; Queens County; New York,6.6
2023,1400000US36081150701,Census Tract 1507.01; Queens County; New York,5
2023,1400000US36081150702,Census Tract 1507.02; Queens County; New York,5
2023,1400000US36081152901,Census Tract 1529.01; Queens County; New York,10.6
2023,1400000US36081152902,Census Tract 1529.02; Queens County; New York,1.6
2023,1400000US36081155101,Census Tract 1551.01; Queens County; New York,8.7
2023,1400000US36081155103,Census Tract 1551.03; Queens County; New York,11
2023,1400000US36081155104,Census Tract 1551.04; Queens County; New York,12.8
2023,1400000US36081156700,Census Tract 1567; Queens County; New York,38.8
2023,1400000US36081157101,Census Tract 1571.01; Queens County; New York,9.1
2023,1400000US36081157102,Census Tract 1571.02; Queens County; New York,3.3
2023,1400000US36081157901,Census Tract 1579.01; Queens County; New York,17.8
2023,1400000US36081157902,Census Tract 1579.02; Queens County; New York,3.7
2023,1400000US36081157903,Census Tract 1579.03; Queens County; New York,3.8
2023,1400000US36081161700,Census Tract 1617; Queens County; New York,6.3
2023,1400000US36081162100,Census Tract 1621; Queens County; New York,4.1
2023,1400000US36085000300,Census Tract 3; Richmond County; New York,21
2023,1400000US36085000600,Census Tract 6; Richmond County; New York,17.4
2023,1400000US36085000700,Census Tract 7; Richmond County; New York,30.6
2023,1400000US36085000800,Census Tract 8; Richmond County; New York,6.7
2023,1400000US36085000900,Census Tract 9; Richmond County; New York,20.5
2023,1400000US36085001100,Census Tract 11; Richmond County; New York,38.5
2023,1400000US36085001700,Census Tract 17; Richmond County; New York,16.4
2023,1400000US36085001800,Census Tract 18; Richmond County; New York,1.8
2023,1400000US36085002001,Census Tract 20.01; Richmond County; New York,3.2
2023,1400000US36085002002,Census Tract 20.02; Richmond County; New York,3.1
2023,1400000US36085002100,Census Tract 21; Richmond County; New York,24.1
2023,1400000US36085002700,Census Tract 27; Richmond County; New York,65.6
2023,1400000US36085002900,Census Tract 29; Richmond County; New York,27.7
2023,1400000US36085003300,Census Tract 33; Richmond County; New York,11.2
2023,1400000US36085003600,Census Tract 36; Richmond County; New York,9.6
2023,1400000US36085003900,Census Tract 39; Richmond County; New York,16.7
2023,1400000US36085004001,Census Tract 40.01; Richmond County; New York,5.3
2023,1400000US36085004002,Census Tract 40.02; Richmond County; New York,5.8
2023,1400000US36085004003,Census Tract 40.03; Richmond County; New York,38.4
2023,1400000US36085004004,Census Tract 40.04; Richmond County; New York,19.8
2023,1400000US36085004700,Census Tract 47; Richmond County; New York,7.7
2023,1400000US36085005000,Census Tract 50; Richmond County; New York,7.8
2023,1400000US36085005901,Census Tract 59.01; Richmond County; New York,5.3
2023,1400000US36085006400,Census Tract 64; Richmond County; New York,15.6
2023,1400000US36085006700,Census Tract 67; Richmond County; New York,6.8
2023,1400000US36085007001,Census Tract 70.01; Richmond County; New York,5.2
2023,1400000US36085007002,Census Tract 70.02; Richmond County; New York,9.8
2023,1400000US36085007400,Census Tract 74; Richmond County; New York,16.2
2023,1400000US36085007500,Census Tract 75; Richmond County; New York,7.4
2023,1400000US36085007700,Census Tract 77; Richmond County; New York,23.5
2023,1400000US36085008100,Census Tract 81; Richmond County; New York,16.7
2023,1400000US36085009601,Census Tract 96.01; Richmond County; New York,5.6
2023,1400000US36085009602,Census Tract 96.02; Richmond County; New York,4.7
2023,1400000US36085009701,Census Tract 97.01; Richmond County; New York,8.3
2023,1400000US36085009702,Census Tract 97.02; Richmond County; New York,0
2023,1400000US36085010500,Census Tract 105; Richmond County; New York,19
2023,1400000US36085011201,Census Tract 112.01; Richmond County; New York,1.7
2023,1400000US36085011203,Census Tract 112.03; Richmond County; New York,13.8
2023,1400000US36085011204,Census Tract 112.04; Richmond County; New York,0
2023,1400000US36085011401,Census Tract 114.01; Richmond County; New York,15.5
2023,1400000US36085011402,Census Tract 114.02; Richmond County; New York,3.5
2023,1400000US36085012100,Census Tract 121; Richmond County; New York,0.8
2023,1400000US36085012200,Census Tract 122; Richmond County; New York,6.2
2023,1400000US36085012500,Census Tract 125; Richmond County; New York,5.5
2023,1400000US36085012804,Census Tract 128.04; Richmond County; New York,6.2
2023,1400000US36085012805,Census Tract 128.05; Richmond County; New York,8.1
2023,1400000US36085012806,Census Tract 128.06; Richmond County; New York,8.4
2023,1400000US36085013201,Census Tract 132.01; Richmond County; New York,12.1
2023,1400000US36085013203,Census Tract 132.03; Richmond County; New York,3.6
2023,1400000US36085013204,Census Tract 132.04; Richmond County; New York,11.9
2023,1400000US36085013301,Census Tract 133.01; Richmond County; New York,41.4
2023,1400000US36085013302,Census Tract 133.02; Richmond County; New York,26
2023,1400000US36085013400,Census Tract 134; Richmond County; New York,18.4
2023,1400000US36085013800,Census Tract 138; Richmond County; New York,2.6
2023,1400000US36085014100,Census Tract 141; Richmond County; New York,17.1
2023,1400000US36085014604,Census Tract 146.04; Richmond County; New York,5.2
2023,1400000US36085014605,Census Tract 146.05; Richmond County; New York,2.9
2023,1400000US36085014606,Census Tract 146.06; Richmond County; New York,7.4
2023,1400000US36085014607,Census Tract 146.07; Richmond County; New York,17.6
2023,1400000US36085014608,Census Tract 146.08; Richmond County; New York,6.4
2023,1400000US36085014700,Census Tract 147; Richmond County; New York,4.8
2023,1400000US36085015100,Census Tract 151; Richmond County; New York,4.1
2023,1400000US36085015601,Census Tract 156.01; Richmond County; New York,5.7
2023,1400000US36085015602,Census Tract 156.02; Richmond County; New York,10.4
2023,1400000US36085015603,Census Tract 156.03; Richmond County; New York,11.2
2023,1400000US36085016901,Census Tract 169.01; Richmond County; New York,0.7
2023,1400000US36085017005,Census Tract 170.05; Richmond County; New York,3.6
2023,1400000US36085017007,Census Tract 170.07; Richmond County; New York,10.4
2023,1400000US36085017009,Census Tract 170.09; Richmond County; New York,2.5
2023,1400000US36085017011,Census Tract 170.11; Richmond County; New York,9.4
2023,1400000US36085017012,Census Tract 170.12; Richmond County; New York,6.5
2023,1400000US36085017013,Census Tract 170.13; Richmond County; New York,2.7
2023,1400000US36085017014,Census Tract 170.14; Richmond County; New York,5.2
2023,1400000US36085017015,Census Tract 170.15; Richmond County; New York,0.4
2023,1400000US36085017016,Census Tract 170.16; Richmond County; New York,3.2
2023,1400000US36085017300,Census Tract 173; Richmond County; New York,14.8
2023,1400000US36085017600,Census Tract 176; Richmond County; New York,0.9
2023,1400000US36085017701,Census Tract 177.01; Richmond County; New York,2.5
2023,1400000US36085017702,Census Tract 177.02; Richmond County; New York,20.6
2023,1400000US36085018100,Census Tract 181; Richmond County; New York,18.6
2023,1400000US36085018701,Census Tract 187.01; Richmond County; New York,10.4
2023,1400000US36085018703,Census Tract 187.03; Richmond County; New York,9.1
2023,1400000US36085018704,Census Tract 187.04; Richmond County; New York,5.8
2023,1400000US36085018901,Census Tract 189.01; Richmond County; New York,12.4
2023,1400000US36085018902,Census Tract 189.02; Richmond County; New York,17.7
2023,1400000US36085019700,Census Tract 197; Richmond County; New York,3.1
2023,1400000US36085019800,Census Tract 198; Richmond County; New York,6.8
2023,1400000US36085020100,Census Tract 201; Richmond County; New York,13.8
2023,1400000US36085020701,Census Tract 207.01; Richmond County; New York,22.1
2023,1400000US36085020702,Census Tract 207.02; Richmond County; New York,32.3
2023,1400000US36085020803,Census Tract 208.03; Richmond County; New York,5.2
2023,1400000US36085020804,Census Tract 208.04; Richmond County; New York,3.3
2023,1400000US36085020805,Census Tract 208.05; Richmond County; New York,4.5
2023,1400000US36085020806,Census Tract 208.06; Richmond County; New York,8
2023,1400000US36085021300,Census Tract 213; Richmond County; New York,20.8
2023,1400000US36085022300,Census Tract 223; Richmond County; New York,21.2
2023,1400000US36085022601,Census Tract 226.01; Richmond County; New York,3.8
2023,1400000US36085022602,Census Tract 226.02; Richmond County; New York,25.1
2023,1400000US36085022801,Census Tract 228.01; Richmond County; New York,0
2023,1400000US36085023100,Census Tract 231; Richmond County; New York,16.7
2023,1400000US36085023900,Census Tract 239; Richmond County; New York,9
2023,1400000US36085024401,Census Tract 244.01; Richmond County; New York,1.8
2023,1400000US36085024402,Census Tract 244.02; Richmond County; New York,2.9
2023,1400000US36085024700,Census Tract 247; Richmond County; New York,15.5
2023,1400000US36085024800,Census Tract 248; Richmond County; New York,4
2023,1400000US36085025100,Census Tract 251; Richmond County; New York,3.9
2023,1400000US36085027301,Census Tract 273.01; Richmond County; New York,7
2023,1400000US36085027302,Census Tract 273.02; Richmond County; New York,15.8
2023,1400000US36085027702,Census Tract 277.02; Richmond County; New York,15.3
2023,1400000US36085027704,Census Tract 277.04; Richmond County; New York,10.8
2023,1400000US36085027705,Census Tract 277.05; Richmond County; New York,10
2023,1400000US36085027706,Census Tract 277.06; Richmond County; New York,20.9
2023,1400000US36085027900,Census Tract 279; Richmond County; New York,7.7
2023,1400000US36085029102,Census Tract 291.02; Richmond County; New York,7.2
2023,1400000US36085029104,Census Tract 291.04; Richmond County; New York,10.3
2023,1400000US36085029105,Census Tract 291.05; Richmond County; New York,6.4
2023,1400000US36085029106,Census Tract 291.06; Richmond County; New York,13.2
2023,1400000US36085030301,Census Tract 303.01; Richmond County; New York,2.9
2023,1400000US36085030302,Census Tract 303.02; Richmond County; New York,9.4
2023,1400000US36085031901,Census Tract 319.01; Richmond County; New York,30.8
2023,1400000US36085031902,Census Tract 319.02; Richmond County; New York,28.4
2023,1400000US36085032300,Census Tract 323; Richmond County; New York,5.2
2024,1400000US36005002702,Census Tract 27.02; Bronx County; New York,46.1
2024,1400000US36047000100,Census Tract 1; Kings County; New York,2.8
2024,1400000US36047000200,Census Tract 2; Kings County; New York,34.5
2024,1400000US36047000301,Census Tract 3.01; Kings County; New York,5.2
2024,1400000US36047000501,Census Tract 5.01; Kings County; New York,8.4
2024,1400000US36047000502,Census Tract 5.02; Kings County; New York,7.5
2024,1400000US36047000700,Census Tract 7; Kings County; New York,4.1
2024,1400000US36047000900,Census Tract 9; Kings County; New York,2.9
2024,1400000US36047001100,Census Tract 11; Kings County; New York,10.5
2024,1400000US36047001300,Census Tract 13; Kings County; New York,10.5
2024,1400000US36047001501,Census Tract 15.01; Kings County; New York,24.4
2024,1400000US36047001502,Census Tract 15.02; Kings County; New York,16.3
2024,1400000US36047001803,Census Tract 18.03; Kings County; New York,72.7
2024,1400000US36047002000,Census Tract 20; Kings County; New York,10.4
