station_complex_id,station_complex_name,borough,avg_annual_ridership,log_avg_ridership,is_ibx,subway_trips_per_hour_am_peak,subway_lines_serving_station,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,log_bus_routes_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,travel_time_source,log_min_line_anchor_travel_time,travel_time_missing_flag,poverty_latest,poverty_slope,pop_latest,pop_slope,poverty_missing_flag,population_missing_flag,travel_time_to_midtown,log_travel_time,inv_travel_time,num_transfer_lines,transfer_score,log_service_intensity,combined_service,jobs_density_interaction,log_jobs_density_interaction,walkability_index,pop_poverty_interaction,log_pop_poverty_interaction,accessibility_demand
57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,1853.903302,7.525587845,FALSE,71,0,0.999999,7.425953657,10.14222882,1.846808428,2.197224577,2.64084758,2.302585093,50,52.25,2,observed_gtfs,3.931825633,0,12.01291699,0.023029887,4066.597306,80.47244565,0,0,50,3.931825633,0.019607843,2,142,4.276666119,80,42607776,17.56754735,4.487656008,48851.69587,10.79656484,79.73720208
58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,9972.860426,9.207722992,FALSE,137,0,1.999996,8.3918567,9.889996962,2.148936637,2.197224577,2.194395881,2.302585093,51.5,55,4,observed_gtfs,3.96081317,0,17.98299206,-0.970154933,2173.403752,37.36919682,0,0,51.5,3.96081317,0.019047619,4,548,4.927253685,146,87013710,18.28157626,4.343332518,39084.30242,10.57350178,41.3981667
254,Jamaica-179 St (F),Queens,14015.57668,9.547995957,FALSE,41.67,4,0.666666222,8.749890956,10.44764156,1.57758438,0.693147181,1.806711749,3.784189634,38,38,1,observed_gtfs,3.663561646,0,14.98500807,-0.707093283,3578.690379,46.59035425,0,0,38,3.663561646,0.025641026,1,41.67,3.753496097,84.67,217420758,19.19734502,3.384296129,53626.70421,10.88982108,91.76129177
255,169 St (F),Queens,5545.630382,8.620945884,FALSE,39.67,4,0.79999936,8.804024902,10.69808511,1.877374708,1.791759469,2.030605206,3.951243719,36,36,1,observed_gtfs,3.610917913,0,19.43092149,-1.573902103,4635.97663,-29.27897091,0,0,36,3.610917913,0.027027027,1,39.67,3.70549072,90.67,294838200,19.50193729,3.907979914,90081.29793,11.40847895,125.2966657
256,Parsons Blvd (F),Queens,5091.986091,8.535619596,FALSE,42.33,4,0.666666222,9.157466882,10.73162444,1.869029407,2.995732274,2.221241173,3.951243719,34.5,34.5,1,observed_gtfs,3.569532696,0,21.59806775,-0.390039189,4300.194739,52.21791037,0,0,34.5,3.569532696,0.028169014,1,42.33,3.768845236,93.33,434177520,19.88896404,4.09027058,92875.89731,11.43903021,121.1322462
257,Sutphin Blvd (F),Queens,2987.223029,8.002434185,FALSE,40.67,4,0.666666222,8.381831553,10.71519524,2.057990989,1.386294361,2.245196847,3.688879454,33,33,1,observed_gtfs,3.526360525,0,22.06592879,-0.768327928,3514.182827,20.08100774,0,0,33,3.526360525,0.029411765,1,40.67,3.729781445,79.67,196618444,19.09677558,4.303187836,77543.70802,11.25860993,103.3583184
258,"Briarwood (E,F)",Queens,3622.088292,8.195082061,FALSE,60.33,0,0.999999,8.506940815,10.56137018,1.861889769,1.386294361,1.787773059,3.583518938,30.5,30.5,1,observed_gtfs,3.449987546,0,13.96800099,-0.137645085,1290.082117,7.854252461,0,0,30.5,3.449987546,0.031746032,1,60.33,4.11626912,95.33,191057124,19.06808303,3.649662828,18019.86829,9.799285715,40.95498784
259,"Kew Gardens-Union Tpke (E,F)",Queens,17000.72466,9.741070069,FALSE,83.33,0,1.333331556,8.974364842,10.16531321,1.877202083,1.386294361,1.575881749,3.401197382,27.5,28,2,observed_gtfs,3.349904087,0,6.048627163,-0.233742157,2449.972175,58.51003355,0,0,27.5,3.349904087,0.035087719,2,166.66,4.434737674,112.33,205203545,19.13951295,3.453083832,14818.96825,9.603730756,85.96393596
260,"75 Av (E,F)",Queens,2400.909712,7.784019413,FALSE,59.67,0,0.999999,9.114710141,10.26872077,1.800229028,1.386294361,1.643870968,3.135494216,26.5,26.5,1,observed_gtfs,3.314186005,0,6.785908821,-0.047002392,6065.751431,26.1816102,0,0,26.5,3.314186005,0.036363636,1,59.67,4.105449342,81.67,261850992,19.38328617,3.444099996,41161.63614,10.62528623,220.5727793
276,"5 Av/53 St (E,F)",Manhattan,17243.08406,9.755224411,FALSE,67,0,0.999999,11.02534425,10.22030358,1.087365288,4.48863637,3.672658663,4.465908119,5.5,5.75,2,observed_gtfs,1.871802177,0,3.754301388,-0.259928292,622.3511335,3.704910011,0,0,5.5,1.871802177,0.153846154,2,134,4.219507705,153,1685950140,21.24559512,4.760023951,2336.493724,7.756834576,95.74632823
232,2 Av (F),Manhattan,11960.82747,9.389475814,FALSE,41.67,2,0.666666222,9.374837344,11.35424621,1.78924315,5.214935758,3.135909527,3.33220451,10,10,1,observed_gtfs,2.397895273,0,21.19454821,-0.551509679,6776.293028,18.59903471,0,0,10,2.397895273,0.090909091,1,41.67,3.753496097,68.67,1005737562,20.728987,4.925152677,143620.4693,11.87493643,616.0266389
625,"Delancey St-Essex St (F,M,J,Z)",Manhattan,20860.25091,9.945648694,FALSE,68.67,3,0.999999,9.087381465,11.4080204,1.788208612,4.477336814,3.111998626,3.33220451,6,9,4,observed_gtfs,1.945910149,0,22.52843349,-0.615690344,5351.009714,-67.79562147,0,0,6,1.945910149,0.142857143,4,274.68,4.243769809,95.67,796133680,20.49527767,4.900207238,120549.8664,11.69982707,764.4299591
234,East Broadway (F),Manhattan,10936.61345,9.299962903,FALSE,41,4,0.666666222,9.035510681,11.27042069,1.854035382,4.219507705,3.182647124,3.784189634,13.5,13.5,1,observed_gtfs,2.674148649,0,28.62031779,-0.643180774,6764.920292,-27.41011008,0,0,13.5,2.674148649,0.068965517,1,41,3.737669618,84,658713675,20.30579952,5.036682506,193614.1686,12.1736278,466.546227
235,York St (F),Brooklyn,10216.07807,9.23181592,FALSE,41.33,4,0.666666222,9.3983126,10.30112208,2.063582088,3.63758616,2.557816197,2.772588722,16,16,1,observed_gtfs,2.833213344,0,16.62349477,-1.255883001,2854.404946,-14.05687421,0,0,16,2.833213344,0.058823529,1,41.33,3.745496055,56.33,359174255,19.69931822,4.621398285,47450.18569,10.76745679,167.9061733
236,"Bergen St (F,G)",Brooklyn,8518.586176,9.050123048,FALSE,76,3,0.999999,9.525151112,10.93647629,1.899887222,3.610917913,2.510218079,2.772588722,20.5,21.25,2,observed_gtfs,3.068052935,0,7.387200787,-0.299107871,3874.520355,321.068689,0,0,20.5,3.068052935,0.046511628,2,152,4.343805422,91,769719412,20.46153661,4.410105301,28621.85982,10.26196097,180.2102491
237,"Carroll St (F,G)",Brooklyn,8869.807632,9.090521123,FALSE,76.67,3,0.999999,8.616495392,10.63127768,2.093869323,3.091042453,2.634421745,3.135494216,22.5,23.25,2,observed_gtfs,3.157000421,0,10.31466346,0.328803005,3857.947238,49.06435902,0,0,22.5,3.157000421,0.042553191,2,153.34,4.352469082,98.67,228619089,19.24756781,4.728291068,39793.42741,10.59148217,164.1679676
238,"Smith-9 Sts (F,G)",Brooklyn,3113.835752,8.043931702,FALSE,76,3,0.999999,8.574518258,10.07521149,2.166324368,2.772588722,2.756509556,2.772588722,25.25,25.88,2,observed_gtfs,3.267665989,0,5.222542995,-0.120491457,451.2561923,-4.910128047,0,0,25.25,3.267665989,0.038095238,2,152,4.343805422,91,125711324,18.64949876,4.922833924,2356.704866,7.76544391,17.19071209
608,"4 Av-9 St (F,G,R)",Brooklyn,9184.428943,9.125373697,FALSE,38.67,2,0.666666222,8.645234541,10.5322562,2.06345817,3.496507561,2.230854515,2.944438979,26.75,31.75,4,observed_gtfs,3.32323584,0,6.855107205,-0.469477462,2973.498211,4.830401471,0,0,26.75,3.32323584,0.036036036,4,154.68,3.680595235,56.67,213103410,19.1772881,4.294312685,20383.64901,9.922537397,107.1530887
240,"7 Av (F,G)",Brooklyn,8977.216316,9.102556513,FALSE,77,0,0.999999,8.524168805,10.81225002,1.553368212,3.135494216,2.24373688,2.302585093,28.5,29.25,2,observed_gtfs,3.384390263,0,4.69561357,-0.093767192,4646.701258,-13.87106057,0,0,28.5,3.384390263,0.033898305,2,154,4.356708827,86,249807216,19.33620005,3.797105092,21819.11348,9.99058746,157.5152969
241,"15 St-Prospect Park (F,G)",Brooklyn,4473.498972,8.406149663,FALSE,77,2,0.999999,8.236950048,10.46378882,1.23407864,2.397895273,2.23292979,2.197224577,30,30.75,2,observed_gtfs,3.433987204,0,12.62139243,-0.614474664,3592.463889,54.85578405,0,0,30,3.433987204,0.032258065,2,154,4.356708827,85,132281871,18.7004456,3.46700843,45341.89653,10.72200881,115.8859319
242,"Fort Hamilton Pkwy (F,G)",Brooklyn,4403.413643,8.390362418,FALSE,75.67,2,0.999999,7.930925372,10.3904712,1.44714404,2.772588722,1.944278274,2.48490665,32.75,33.12,2,observed_gtfs,3.518980417,0,6.516972052,0.073686947,2700.519184,253.2036281,0,0,32.75,3.518980417,0.02962963,2,151.34,4.339510498,86.67,90513207,18.32100634,3.391422314,17599.20805,9.775666002,80.01538323
243,"Church Av (F,G)",Brooklyn,6645.110547,8.801787082,FALSE,76.33,2,0.999999,8.935377072,10.77787237,1.81637995,1.945910149,2.514832555,2.708050201,34.5,35.25,2,observed_gtfs,3.569532696,0,21.92339053,-0.113165082,3590.011901,-48.6375546,0,0,34.5,3.569532696,0.028169014,2,152.66,4.348081979,90.33,364157465,19.71309693,4.331212505,78705.23291,11.27347763,101.1270958
244,Ditmas Av (F),Brooklyn,2993.049831,8.004382208,FALSE,40.33,2,0.666666222,9.109967398,11.02088888,1.760046377,1.098612289,2.882211408,2.63905733,36.75,36.75,1,observed_gtfs,3.630985476,0,19.94234906,-1.519307943,4898.821428,61.33359099,0,0,36.75,3.630985476,0.026490066,1,40.33,3.721588629,53.33,552923028,20.13072936,4.642257785,97694.0069,11.48960573,129.7701041
245,18 Av (F),Brooklyn,2542.006713,7.841102405,FALSE,39.67,2,0.999999,8.694837159,10.77455077,1.596347094,0.693147181,3.035598194,2.708050201,39,39,1,observed_gtfs,3.688879454,0,30.59392101,-0.730818905,4940.962448,58.95673418,0,0,39,3.688879454,0.025,1,39.67,3.70549072,53.67,285342148,19.46919954,4.631945288,151163.4148,11.92612336,123.5240612
246,Avenue I (F),Brooklyn,1316.716195,7.183655362,FALSE,40,2,0.666666222,8.300031712,10.36482877,1.747080798,0,2.976612143,2.302585093,40,40,1,observed_gtfs,3.713572067,0,20.77832596,-0.954159386,2776.193863,3.017475734,0,0,40,3.713572067,0.024390244,1,40,3.713572067,49,127621629,18.66458043,4.723692941,57684.66101,10.96276391,67.71204544
247,Bay Pkwy (F),Brooklyn,949.877298,6.85738503,FALSE,39.67,2,0.666666222,7.916078096,10.3434829,1.660066911,0,2.788698057,1.791759469,41.5,41.5,1,observed_gtfs,3.749504076,0,28.59093388,-0.556199849,1213.677429,12.74923657,0,0,41.5,3.749504076,0.023529412,1,39.67,3.70549072,44.67,85085220,18.25916391,4.448764968,34700.17112,10.45452872,28.55711598
248,Avenue N (F),Brooklyn,2090.69261,7.645728878,FALSE,40,4,0.666666222,8.321421587,10.63407502,1.744078013,1.386294361,2.568138455,2.197224577,43,43,1,observed_gtfs,3.784189634,0,15.96279831,-0.195011277,2733.94295,76.33240893,0,0,43,3.784189634,0.022727273,1,40,3.713572067,48,170667750,18.95522925,4.312216468,43641.3799,10.68378397,62.13506705
249,Avenue P (F),Brooklyn,1863.310111,7.53064635,FALSE,40,4,0.666666222,8.480114183,10.8129752,1.458648631,1.386294361,2.44267706,2.48490665,44.5,44.5,1,observed_gtfs,3.817712326,0,24.23460396,0.449501619,2968.839436,-45.13401267,0,0,44.5,3.817712326,0.021978022,1,40,3.713572067,51,239212220,19.29286167,3.901325691,71948.64795,11.18372182,65.24921837
250,Kings Hwy (F),Brooklyn,2588.819485,7.859343455,FALSE,40.33,4,0.666666222,8.452334619,10.67505305,1.582730955,1.098612289,2.323485495,2.564949357,46,46,1,observed_gtfs,3.850147602,0,23.08031456,1.33757994,2615.285534,43.58514557,0,0,46,3.850147602,0.021276596,1,40.33,3.721588629,52.33,202682470,19.12715113,3.90621645,60361.61279,11.0081252,55.64437306
251,Avenue U (F),Brooklyn,1398.070392,7.243563289,FALSE,34.33,4,0.666666222,7.933079772,10.5699827,1.343008249,1.791759469,2.135333508,2.079441542,48.5,48.5,1,observed_gtfs,3.90197267,0,15.23351667,-0.179375443,2314.287684,59.22865811,0,0,48.5,3.90197267,0.02020202,1,34.33,3.564732461,41.33,108545289,18.50267806,3.478341757,35254.74001,10.47038363,46.75328655
252,Avenue X (F),Brooklyn,1847.546444,7.522154903,FALSE,34,4,0.666666222,7.939515261,10.45097292,1.779459047,1.386294361,2.290356594,2.197224577,50.5,50.5,1,observed_gtfs,3.941581808,0,15.59978602,-0.475342849,2008.485601,18.77957796,0,0,50.5,3.941581808,0.019417476,1,34,3.555348061,42,96988485,18.39010283,4.069815641,31331.9456,10.3524254,38.99972041
253,Neptune Av (F),Brooklyn,1180.052612,7.074161364,FALSE,33,4,0.49999975,8.452121195,10.44371663,1.861141233,1.791759469,2.50395806,2.302585093,53,53,1,observed_gtfs,3.988984047,0,11.55008499,0.070734937,1565.829273,5.619182169,0,0,53,3.988984047,0.018518519,1,33,3.526360525,42,160787668,18.89559523,4.365099293,18085.46118,9.802918936,28.99683839
278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,21249.52044,9.964136665,FALSE,76,0,0.999999,8.611593867,10.50421786,2.292630342,3.091042453,2.059974748,3.761200116,34.75,46,3,observed_gtfs,3.576550269,0,15.28737261,-0.754501448,1743.896844,58.1529638,0,0,34.75,3.576550269,0.027972028,3,228,4.343805422,118,200355192,19.11560231,4.35260509,26659.60085,10.19094213,48.7803313
279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,20143.23561,9.910673452,FALSE,75.67,0,0.999999,8.512381634,10.41322258,2.190964098,2.079441542,1.860240645,3.610917913,33,45,3,observed_gtfs,3.526360525,0,17.67279545,-0.377111315,2148.29704,33.83439222,0,0,33,3.526360525,0.029411765,3,227.01,4.339510498,111.67,165647600,18.9253732,4.051204743,37966.41415,10.54448355,63.18520706
280,Jamaica-Van Wyck (E),Queens,3365.09688,8.121509156,FALSE,39.33,0,0.666666222,8.347827346,10.4499602,2.053352087,0.693147181,1.948626826,3.761200116,30.5,30.5,1,observed_gtfs,3.449987546,0,15.33826721,-0.484979719,2223.052332,100.5111824,0,0,30.5,3.449987546,0.031746032,1,39.33,3.697095609,81.33,145767240,18.79752167,4.001978913,34097.77069,10.43701661,70.5730899
261,"Forest Hills-71 Av (E,F,M,R)",Queens,19062.96414,9.855555138,FALSE,134.33,0,1.999996,9.576440757,10.66092322,1.709113339,1.386294361,1.80977561,3.091042453,24,29,4,observed_gtfs,3.218875825,0,3.010898322,-0.4283939,3970.519092,48.151705,0,0,24,3.218875825,0.04,4,537.32,4.90771624,155.33,615085100,20.23727119,3.518888949,11954.82927,9.388974244,158.8207637
262,"67 Av (M,R)",Queens,5792.080189,8.664419413,FALSE,56.33,0,0.999999,9.665611002,11.07872132,1.639476359,1.791759469,2.004308181,3.135494216,31.75,31.88,2,observed_gtfs,3.488902962,0,13.16440935,-0.189162758,6870.954979,72.58377472,0,0,31.75,3.488902962,0.030534351,2,112.66,4.048824047,78.33,1021209405,20.74425345,3.64378454,90452.06397,11.41258636,209.800152
263,"63 Dr-Rego Park (M,R)",Queens,10059.19805,9.216342131,FALSE,56,0,0.999999,9.335121089,11.06868315,1.748297311,1.609437912,2.270685172,3.401197382,30.25,30.38,2,observed_gtfs,3.442019376,0,12.265259,-0.112295801,3996.836338,24.52347323,0,0,30.25,3.442019376,0.032,2,112,4.043051268,85,726464640,20.40370037,4.018982483,49022.23287,10.8000496,127.8987628
264,"Woodhaven Blvd (M,R)",Queens,13554.8984,9.514577038,FALSE,55.33,0,0.999999,9.28424118,10.92951123,1.905804737,1.386294361,2.285476774,3.33220451,28.5,28.75,2,observed_gtfs,3.384390263,0,10.51291723,-0.431377406,2855.049235,-6.926217144,0,0,28.5,3.384390263,0.033898305,2,110.66,4.031227253,82.33,600721268,20.21364161,4.191281511,30014.8963,10.3094824,96.78133
265,"Grand Av-Newtown (M,R)",Queens,12980.76929,9.47130129,FALSE,56,0,0.999999,8.753529337,10.93178467,1.974951218,2.197224577,1.974121489,3.433987204,26.5,26.75,2,observed_gtfs,3.314186005,0,11.51054736,-0.94198022,3883.970138,52.55720902,0,0,26.5,3.314186005,0.036363636,2,112,4.043051268,86,354117100,19.68513821,3.949072707,44706.62222,10.70789929,141.2352777
266,"Elmhurst Av (M,R)",Queens,8889.776306,9.092769648,FALSE,55.67,0,0.999999,8.366370302,11.28801786,1.953184448,2.48490665,2.169884003,3.218875825,25,25.25,2,observed_gtfs,3.258096538,0,16.03036302,-0.586076653,10729.28974,650.0174543,0,0,25,3.258096538,0.038461538,2,111.34,4.03724497,79.67,343309542,19.65414306,4.123068451,171994.4095,12.05522307,412.66499
268,"65 St (M,R)",Queens,2402.65052,7.784743911,FALSE,51.67,0,0.666666222,8.206583614,10.87231381,1.992185048,2.302585093,2.215034522,2.564949357,21.75,21.88,2,observed_gtfs,3.124565145,0,7.588581458,-1.685264897,3984.238294,-0.391323571,0,0,21.75,3.124565145,0.043956044,2,103.34,3.964046033,63.67,193078144,19.07860556,4.20721957,30234.71684,10.31677918,175.1313536
269,"Northern Blvd (M,R)",Queens,4790.307511,8.47455862,FALSE,51.33,0,0.666666222,8.306965865,10.45515757,2.147716036,1.791759469,2.198784137,2.564949357,20.25,20.38,2,observed_gtfs,3.056356895,0,10.8468385,0.021337294,1723.006258,18.9916,0,0,20.25,3.056356895,0.047058824,2,102.66,3.95756982,63.33,140658822,18.76184782,4.346500173,18689.17062,9.835753029,81.08264744
270,"46 St (M,R)",Queens,5350.221759,8.58508018,FALSE,51.33,0,0.999999,8.588024372,10.44856966,2.117703072,1.791759469,2.039888413,2.397895273,18.75,18.88,2,observed_gtfs,2.983153491,0,11.11094845,-1.023225628,3364.722628,-33.95058826,0,0,18.75,2.983153491,0.050632911,2,102.66,3.95756982,61.33,185094804,19.03637871,4.157591485,37385.25967,10.52905853,170.3657027
271,"Steinway St (M,R)",Queens,8784.150943,9.080818182,FALSE,51.33,0,0.666666222,8.368925175,10.57974287,1.932903569,2.772588722,1.984236176,2.48490665,17,17,2,observed_gtfs,2.890371758,0,9.593248301,-1.211919616,2876.835855,-66.33584727,0,0,17,2.890371758,0.055555556,2,102.66,3.95756982,62.33,169507990,18.94841063,3.917139745,27598.20068,10.22554209,159.8242142
272,"36 St (M,R)",Queens,2685.979076,7.896172821,FALSE,51,0,0.666666222,8.880029117,9.813781639,1.995230473,2.48490665,1.929135484,2.63905733,15,15,2,observed_gtfs,2.772588722,0,11.06355752,-0.163925164,824.1482233,26.88451457,0,0,15,2.772588722,0.0625,2,102,3.951243719,64,131381638,18.69361692,3.924365957,9118.011273,9.118116664,51.50926396
273,"Queens Plaza (E,F,R)",Queens,13098.53985,9.480332383,FALSE,102.67,0,1.999996,9.264165459,9.501441592,1.848422482,2.708050201,1.927910781,2.772588722,12,12,3,observed_gtfs,2.564949357,0,10.61807954,-0.120419728,3688.910942,432.8497422,0,0,12,2.564949357,0.076923077,3,308.01,4.641212777,117.67,141164656,18.76543755,3.776333263,39169.1498,10.57567025,283.7623802
282,21 St (G),Queens,1319.085847,7.185452049,FALSE,36,0,0.49999975,9.080231687,9.928424038,2.105075863,2.63905733,1.570130175,2.772588722,1,1,1,observed_gtfs,0.693147181,0,10.64634268,1.701167713,2447.361959,206.2523833,0,0,1,0.693147181,0.5,1,36,3.610917913,51,180004616,19.00849306,3.675206038,26055.45408,10.16802077,1223.68098
283,Greenpoint Av (G),Brooklyn,7495.129898,8.922142153,FALSE,35.33,0,0.666666222,8.86418137,10.15743185,2.008244233,2.48490665,2.299048631,1.945910149,4,4,1,observed_gtfs,1.609437912,0,8.632908952,-0.342971849,4557.396745,70.13184291,0,0,4,1.609437912,0.2,1,35.33,3.592643846,41.33,182349013,19.02143307,4.307292864,39343.59116,10.58011379,911.479349
284,Nassau Av (G),Brooklyn,6954.974233,8.847356171,FALSE,36,0,0.666666222,9.111514018,10.43013731,2.067945223,2.63905733,2.235779974,2.079441542,5.25,5.25,1,observed_gtfs,1.832581464,0,5.801746345,-0.500175355,3186.128666,39.89314461,0,0,5.25,1.832581464,0.16,1,36,3.610917913,43,306740112,19.54151141,4.303725197,18485.11034,9.824774937,509.7805866
629,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,11482.82747,9.348695017,FALSE,68.33,4,0.999999,8.843182098,10.93604907,1.921859819,2.63905733,2.346314204,2.63905733,8.25,8.62,2,observed_gtfs,2.224623552,0,13.83530506,0.092310621,4181.146426,135.1669759,0,0,8.25,2.224623552,0.108108108,2,136.66,4.238877713,81.33,388991864,19.77906899,4.268174023,57847.4363,10.9655817,452.0158298
286,Broadway (G),Brooklyn,3289.410696,8.098767668,FALSE,36.33,0,0.666666222,9.037533408,11.22892992,1.912364214,1.945910149,3.097115994,2.833213344,9.5,9.5,1,observed_gtfs,2.351375257,0,24.67594973,-1.383513407,5487.085531,66.40850737,0,0,9.5,2.351375257,0.095238095,1,36.33,3.619797293,52.33,633221712,20.26633118,5.009480208,135399.0467,11.81598898,522.5795744
287,Flushing Av (G),Brooklyn,2241.859035,7.715506686,FALSE,36.33,0,0.666666222,8.854379459,11.25167758,2.134548722,1.609437912,3.179979593,2.890371758,11,11,1,observed_gtfs,2.48490665,0,38.25112532,-0.789993414,7526.68813,481.2246616,0,0,11,2.48490665,0.083333333,1,36.33,3.619797293,53.33,539364032,20.10590129,5.314528315,287904.2909,12.57038685,627.2240108
288,Myrtle-Willoughby Avs (G),Brooklyn,3746.301524,8.228791266,FALSE,36,0,0.666666222,8.517393171,11.10992232,2.047050976,0.693147181,2.618824394,2.708050201,12.25,12.25,1,observed_gtfs,2.583997552,0,29.81169834,0.075461497,6458.790081,205.6203913,0,0,12.25,2.583997552,0.075471698,1,36,3.610917913,50,334150000,19.62710055,4.66587537,192547.5015,12.16810336,487.4558552
289,Bedford-Nostrand Avs (G),Brooklyn,6261.654028,8.74235934,FALSE,36.33,0,0.666666222,8.248790734,11.09534729,1.935776819,2.197224577,2.455783025,2.708050201,14,14,1,observed_gtfs,2.708050201,0,21.44610721,-0.180412329,4937.879571,85.81503419,0,0,14,2.708050201,0.066666667,1,36.33,3.619797293,50.33,251728386,19.34386123,4.391559844,105898.2947,11.57024387,329.1919714
290,Classon Av (G),Brooklyn,4016.483007,8.298410868,FALSE,36,0,0.666666222,8.49023301,11.01754659,1.912732595,2.890371758,2.506213118,2.890371758,15,15,1,observed_gtfs,2.772588722,0,22.92581923,-0.419890781,5781.510274,30.06663973,0,0,15,2.772588722,0.0625,1,36,3.610917913,53,296499978,19.50755771,4.418945713,132545.8594,11.79469152,361.3443921
291,Clinton-Washington Avs (G),Brooklyn,3930.457184,8.276765421,FALSE,35.67,0,0.999999,8.915566546,10.9363873,1.961097941,4.189654742,2.391394393,2.995732274,16.5,16.5,1,observed_gtfs,2.862200881,0,7.106017835,-0.73922844,4280.663278,45.43937613,0,0,16.5,2.862200881,0.057142857,1,35.67,3.601958982,54.67,418338618,19.85180176,4.352492334,30418.4696,10.32283813,244.6093302
292,Fulton St (G),Brooklyn,4529.588292,8.418607076,FALSE,35.67,0,0.666666222,9.052047793,10.88138125,1.940454696,4.143134726,2.329378659,2.890371758,17.5,17.5,1,observed_gtfs,2.917770732,0,9.205791096,-0.158089915,4368.767555,102.8810922,0,0,17.5,2.917770732,0.054054054,1,35.67,3.601958982,52.67,453857160,19.93329308,4.269833355,40217.96146,10.60209384,236.1495976
196,Aqueduct Racetrack (A),Queens,520.4632317,6.256638767,FALSE,12.67,0,0.181818149,7.43543802,9.458293602,1.251017801,0,1.240794,2.564949357,49,49,1,observed_gtfs,3.912023005,0,6.605292703,0.248820429,881.6574623,-3.875422255,0,0,49,3.912023005,0.02,1,12.67,2.615203651,24.67,21705222,16.89306348,2.491811801,5823.605602,8.669846568,17.63314925
197,Aqueduct-N Conduit Av (A),Queens,599.2941461,6.397419779,FALSE,22,0,0.39999984,6.246106765,9.286560398,1.511080178,0,0.730482717,2.63905733,50,50,1,observed_gtfs,3.931825633,0,7.968507024,0.207965174,826.9730003,2.79199511,0,0,50,3.931825633,0.019607843,1,22,3.135494216,35,5557365,15.53063481,2.241562895,6589.740162,8.793420937,16.21515687
198,Howard Beach-JFK Airport (A),Queens,2313.723694,7.747045605,FALSE,22.33,0,0.39999984,6.873163834,8.955448122,1.027692004,0,1.247178204,2.302585093,52,52,1,observed_gtfs,3.970291914,0,10.2,-0.027622378,439.8960749,-8.444441801,0,0,52,3.970291914,0.018867925,1,22.33,3.149740086,31.33,7477785,15.82744732,2.274870208,4486.939964,8.40914907,8.299925942
199,"Broad Channel (A,S)",Queens,209.7937228,5.350880038,FALSE,43,0,0.666666222,7.00488199,7.333676396,1.343161099,0,1.264184965,2.079441542,0,0,1,observed_gtfs,0,0,2.6,-0.241258741,211.1246201,2.040180969,0,0,0,0,1,1,43,3.784189634,50,1684530,14.33699774,2.607346064,548.9240123,6.309780109,211.1246201
204,Beach 67 St (A),Queens,1529.5306,7.333369752,FALSE,20.67,2,0.49999975,7.250635512,9.724839241,1.889249526,0,1.67775279,2.197224577,64.5,64.5,1,observed_gtfs,4.182050143,0,21.04241714,-0.061401759,2242.119114,95.53668189,0,0,64.5,4.182050143,0.015267176,1,20.67,3.075928816,28.67,23551616,16.97470504,3.567002316,47179.60567,10.76173819,34.23082617
205,Beach 60 St (A),Queens,1155.225327,7.052915949,FALSE,20.67,2,0.444444247,7.250635512,9.845699529,1.930173801,0,1.67775279,2.197224577,66,66,1,observed_gtfs,4.204692619,0,18.6886735,-0.670109348,1631.299484,42.24580614,0,0,66,4.204692619,0.014925373,1,20.67,3.075928816,28.67,26577408,17.09557213,3.607926591,30486.82344,10.32508265,24.34775349
206,Beach 44 St (A),Queens,499.9344461,6.216475246,FALSE,20.67,2,0.39999984,8.050065423,9.481588138,1.791642042,0,1.992671718,1.791759469,68.5,68.5,1,observed_gtfs,4.241326753,0,24.81892397,-0.421685964,1406.776883,68.01848256,0,0,68.5,4.241326753,0.014388489,1,20.67,3.075928816,25.67,41089295,17.53125821,3.78431376,34914.6885,10.46069153,20.241394
207,Beach 36 St (A),Queens,562.601657,6.33434772,FALSE,20.67,2,0.39999984,8.050065423,9.756899868,1.766531722,0,1.992671718,1.791759469,70,70,1,observed_gtfs,4.262679877,0,41.26011687,1.44159116,818.295349,12.21848714,0,0,70,4.262679877,0.014084507,1,20.67,3.075928816,25.67,54113176,17.80658828,3.75920344,33762.96173,10.42714929,11.52528661
208,Beach 25 St (A),Queens,1080.760402,6.986344995,FALSE,20.67,2,0.39999984,8.050065423,10.35462686,1.573010078,0.693147181,1.992671718,1.791759469,71.5,71.5,1,observed_gtfs,4.283586562,0,19.31193977,0.247485529,2152.076947,110.971808,0,0,71.5,4.283586562,0.013793103,1,20.67,3.075928816,25.67,98379333,18.40434132,3.565681796,41560.78038,10.63493628,29.68381996
